"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8149629"	"0.7019"	"0.15800226"	"-1.4371892"	"-4.750959"	"-0.32300494"	"GFRA2"	"GDNF family receptor alpha 2"
"8073633"	"0.7019"	"0.15804163"	"-1.4370499"	"-4.75113"	"-0.24977714"	"PNPLA3"	"patatin like phospholipase domain containing 3"
"7917002"	"0.7019"	"0.15805744"	"-1.4369939"	"-4.751199"	"-0.16460421"	""	""
"7975747"	"0.7019"	"0.15807073"	"1.4369469"	"-4.751256"	"0.08788085"	"DLST"	"dihydrolipoamide S-succinyltransferase"
"8014891"	"0.7019"	"0.15808351"	"-1.4369017"	"-4.751312"	"-0.23977581"	"IKZF3"	"IKAROS family zinc finger 3"
"7933877"	"0.7019"	"0.15812209"	"-1.4367652"	"-4.751479"	"-0.16928834"	"JMJD1C"	"jumonji domain containing 1C"
"8073924"	"0.7019"	"0.15813808"	"1.4367087"	"-4.751549"	"0.09187094"	""	""
"7904452"	"0.7019"	"0.15817442"	"1.4365802"	"-4.751707"	"0.14380836"	"FAM72A///FAM72D///FAM72B"	"family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B"
"7893083"	"0.7019"	"0.15817741"	"-1.4365696"	"-4.75172"	"-0.32856937"	""	""
"7945377"	"0.7019"	"0.15819156"	"-1.4365196"	"-4.751781"	"-0.17341109"	"SIGIRR"	"single Ig and TIR domain containing"
"8015104"	"0.702"	"0.15823598"	"-1.4363625"	"-4.751974"	"-0.1000064"	"KRT10"	"keratin 10"
"8105645"	"0.702"	"0.15824371"	"-1.4363352"	"-4.752007"	"-0.06338934"	""	""
"7893872"	"0.702"	"0.15832632"	"-1.4360433"	"-4.752366"	"-0.40111942"	""	""
"7899643"	"0.702"	"0.15834078"	"1.4359922"	"-4.752428"	"0.10707825"	"HCRTR1"	"hypocretin receptor 1"
"8152369"	"0.702"	"0.15834691"	"1.4359705"	"-4.752455"	"0.11395351"	"KCNV1"	"potassium voltage-gated channel modifier subfamily V member 1"
"7944275"	"0.702"	"0.1583472"	"-1.4359695"	"-4.752456"	"-0.17931242"	"TMEM25"	"transmembrane protein 25"
"7936284"	"0.702"	"0.15836498"	"1.4359067"	"-4.752533"	"0.09674268"	"XPNPEP1"	"X-prolyl aminopeptidase 1"
"8075276"	"0.7023"	"0.15846776"	"1.4355437"	"-4.752978"	"0.09958064"	"CABP7///ZMAT5"	"calcium binding protein 7///zinc finger matrin-type 5"
"8029560"	"0.7023"	"0.15848369"	"1.4354874"	"-4.753047"	"0.10730716"	"CLPTM1"	"CLPTM1, transmembrane protein"
"7945652"	"0.7023"	"0.15848579"	"1.43548"	"-4.753057"	"0.1845658"	"KRTAP5-3"	"keratin associated protein 5-3"
"8135031"	"0.7023"	"0.15852113"	"1.4353553"	"-4.75321"	"0.19893176"	"MUC12"	"mucin 12, cell surface associated"
"7893761"	"0.7023"	"0.15853568"	"-1.4353039"	"-4.753273"	"-0.38434071"	""	""
"8085608"	"0.7023"	"0.15855172"	"-1.4352473"	"-4.753342"	"-0.09758749"	"HACL1"	"2-hydroxyacyl-CoA lyase 1"
"8167656"	"0.7023"	"0.15857312"	"-1.4351717"	"-4.753435"	"-0.16731021"	"MAGED1"	"MAGE family member D1"
"8093494"	"0.7024"	"0.15860704"	"-1.4350521"	"-4.753581"	"-0.20193316"	"CRIPAK"	"cysteine rich PAK1 inhibitor"
"8131996"	"0.7024"	"0.158648"	"1.4349076"	"-4.753759"	"0.20364549"	"CREB5"	"cAMP responsive element binding protein 5"
"8106765"	"0.7024"	"0.15865214"	"-1.4348929"	"-4.753777"	"-0.08244395"	""	""
"8044682"	"0.7024"	"0.15867722"	"1.4348045"	"-4.753885"	"0.1832772"	""	""
"7900639"	"0.7024"	"0.15872559"	"-1.4346339"	"-4.754094"	"-0.180848"	"CFAP57///EBNA1BP2"	"cilia and flagella associated protein 57///EBNA1 binding protein 2"
"7894495"	"0.7024"	"0.15872749"	"1.4346272"	"-4.754102"	"0.27402756"	""	""
"8091141"	"0.7027"	"0.15880434"	"-1.4343562"	"-4.754434"	"-0.1445013"	"XRN1"	"5'-3' exoribonuclease 1"
"7905395"	"0.7028"	"0.15886071"	"1.4341576"	"-4.754678"	"0.07220656"	"PSMB4"	"proteasome subunit beta 4"
"8033554"	"0.7028"	"0.15886978"	"1.4341256"	"-4.754717"	"0.15876978"	"CD320"	"CD320 molecule"
"8017098"	"0.7028"	"0.15889355"	"-1.4340418"	"-4.75482"	"-0.14749562"	""	""
"8005745"	"0.7029"	"0.15893286"	"-1.4339033"	"-4.75499"	"-0.08159138"	""	""
"8133119"	"0.703"	"0.15898078"	"-1.4337345"	"-4.755196"	"-0.18261641"	"VKORC1L1"	"vitamin K epoxide reductase complex subunit 1 like 1"
"8171577"	"0.703"	"0.1590033"	"1.4336553"	"-4.755294"	"0.14363346"	""	""
"7903404"	"0.703"	"0.1590319"	"-1.4335545"	"-4.755417"	"-0.21377204"	"RNPC3"	"RNA binding region (RNP1, RRM) containing 3"
"7895764"	"0.7031"	"0.15906527"	"-1.433437"	"-4.755561"	"-0.2193046"	""	""
"7894180"	"0.7031"	"0.15915864"	"-1.4331084"	"-4.755963"	"-0.33515804"	""	""
"7895550"	"0.7031"	"0.1591882"	"-1.4330044"	"-4.756091"	"-0.49893165"	""	""
"7936994"	"0.7031"	"0.15918936"	"-1.4330003"	"-4.756096"	"-0.11998289"	""	""
"8133273"	"0.7031"	"0.15918949"	"1.4329999"	"-4.756096"	"0.19636169"	""	""
"8151236"	"0.7031"	"0.15921942"	"1.4328946"	"-4.756225"	"0.10978176"	""	""
"8151627"	"0.7031"	"0.15922911"	"1.4328605"	"-4.756267"	"0.11791929"	""	""
"7999727"	"0.7031"	"0.15923778"	"-1.43283"	"-4.756304"	"-0.20096094"	"ABCC6"	"ATP binding cassette subfamily C member 6"
"8151207"	"0.7031"	"0.15924051"	"-1.4328204"	"-4.756316"	"-0.07689647"	""	""
"7893071"	"0.7031"	"0.15924743"	"-1.4327961"	"-4.756346"	"-0.3108603"	""	""
"7897460"	"0.7032"	"0.15931467"	"1.4325596"	"-4.756636"	"0.22916123"	"SLC25A33"	"solute carrier family 25 member 33"
"8054090"	"0.7032"	"0.15932638"	"1.4325184"	"-4.756686"	"0.16341823"	""	""
"8077877"	"0.7034"	"0.15940751"	"-1.4322332"	"-4.757035"	"-0.13708377"	"LOC100130924"	"uncharacterized LOC100130924"
"7901557"	"0.7034"	"0.15943056"	"1.4321522"	"-4.757134"	"0.10289018"	"DMRTB1"	"DMRT like family B with proline rich C-terminal 1"
"7948920"	"0.7034"	"0.1594479"	"1.4320913"	"-4.757209"	"0.11599835"	"SLC22A6"	"solute carrier family 22 member 6"
"8054356"	"0.7034"	"0.15945402"	"-1.4320697"	"-4.757235"	"-0.13348894"	"MFSD9"	"major facilitator superfamily domain containing 9"
"8154447"	"0.7035"	"0.15950915"	"1.4318761"	"-4.757472"	"0.11573195"	""	""
"7974697"	"0.7035"	"0.15951693"	"-1.4318487"	"-4.757506"	"-0.15219956"	"DAAM1"	"dishevelled associated activator of morphogenesis 1"
"8162249"	"0.7035"	"0.15953352"	"-1.4317905"	"-4.757577"	"-0.08672837"	""	""
"8139891"	"0.7036"	"0.15957504"	"1.4316446"	"-4.757755"	"0.11837477"	"SBDS"	"SBDS ribosome assembly guanine nucleotide exchange factor"
"8166179"	"0.7037"	"0.15962677"	"1.431463"	"-4.757978"	"0.15397235"	"CA5BP1"	"carbonic anhydrase 5B pseudogene 1"
"7893300"	"0.7038"	"0.15970634"	"-1.4311837"	"-4.758319"	"-0.44110864"	""	""
"7915238"	"0.7038"	"0.15971294"	"1.4311605"	"-4.758348"	"0.10627691"	"NT5C1A"	"5'-nucleotidase, cytosolic IA"
"7961295"	"0.7038"	"0.15972016"	"-1.4311352"	"-4.758379"	"-0.31423473"	"TAS2R43"	"taste 2 receptor member 43"
"8024429"	"0.7039"	"0.15974993"	"1.4310307"	"-4.758506"	"0.13748925"	"MIR4321///AMH"	"microRNA 4321///anti-Mullerian hormone"
"8054888"	"0.7039"	"0.15981474"	"-1.4308034"	"-4.758784"	"-0.11915323"	"CLASP1"	"cytoplasmic linker associated protein 1"
"8003800"	"0.7039"	"0.15983221"	"-1.4307421"	"-4.758859"	"-0.13683168"	""	""
"8098291"	"0.7039"	"0.15985204"	"-1.4306726"	"-4.758944"	"-0.09876348"	"CLCN3"	"chloride voltage-gated channel 3"
"8164060"	"0.7039"	"0.15985247"	"1.4306711"	"-4.758946"	"0.21549045"	""	""
"7947434"	"0.7039"	"0.15987679"	"-1.4305858"	"-4.759051"	"-0.10636668"	"FBXO3"	"F-box protein 3"
"7961595"	"0.7039"	"0.15989741"	"-1.4305135"	"-4.759139"	"-0.15143704"	"RERGL"	"RERG like"
"7952735"	"0.7039"	"0.15991204"	"1.4304622"	"-4.759202"	"0.12051527"	""	""
"8010086"	"0.7039"	"0.15991819"	"1.4304406"	"-4.759228"	"0.11620086"	"METTL23"	"methyltransferase like 23"
"7923039"	"0.7039"	"0.15996338"	"-1.4302822"	"-4.759422"	"-0.14085248"	""	""
"8077323"	"0.7039"	"0.16001849"	"-1.4300891"	"-4.759658"	"-0.17526783"	"CNTN4"	"contactin 4"
"7894400"	"0.7039"	"0.16002243"	"-1.4300753"	"-4.759675"	"-0.55762729"	""	""
"7895470"	"0.7039"	"0.16002243"	"-1.4300753"	"-4.759675"	"-0.55762729"	""	""
"7905365"	"0.7039"	"0.16004093"	"1.4300105"	"-4.759754"	"0.121355"	"PIP5K1A"	"phosphatidylinositol-4-phosphate 5-kinase type 1 alpha"
"8117334"	"0.7039"	"0.16004981"	"1.4299794"	"-4.759792"	"0.18164564"	"HIST1H4A"	"histone cluster 1, H4a"
"8133360"	"0.704"	"0.16011684"	"1.4297446"	"-4.760079"	"0.12439848"	"CLDN4"	"claudin 4"
"8178330"	"0.704"	"0.1601191"	"1.4297366"	"-4.760089"	"0.14627701"	"TRIM31"	"tripartite motif containing 31"
"7907394"	"0.7041"	"0.16015795"	"-1.4296006"	"-4.760255"	"-0.13337288"	""	""
"8084941"	"0.7042"	"0.16022417"	"1.4293687"	"-4.760538"	"0.12543487"	""	""
"7959249"	"0.7042"	"0.16028984"	"1.4291389"	"-4.760819"	"0.15316297"	""	""
"7919303"	"0.7042"	"0.16032317"	"-1.4290223"	"-4.760962"	"-0.17024397"	""	""
"8090314"	"0.7042"	"0.16033463"	"-1.4289822"	"-4.761011"	"-0.2218854"	"ALDH1L1"	"aldehyde dehydrogenase 1 family member L1"
"8126750"	"0.7042"	"0.16034016"	"1.4289628"	"-4.761034"	"0.18355077"	"ENPP5"	"ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)"
"8139826"	"0.7042"	"0.16037786"	"-1.4288309"	"-4.761195"	"-0.1101774"	"SEPHS1"	"selenophosphate synthetase 1"
"8070988"	"0.7042"	"0.16037972"	"-1.4288244"	"-4.761203"	"-0.09503972"	"MCM3AP"	"minichromosome maintenance complex component 3 associated protein"
"7994572"	"0.7042"	"0.16043076"	"-1.4286459"	"-4.761421"	"-0.22876679"	"SNX29P2"	"sorting nexin 29 pseudogene 2"
"8176935"	"0.7042"	"0.1604425"	"1.4286049"	"-4.761471"	"0.12037998"	"PRY2///PRY"	"PTPN13-like, Y-linked 2///PTPN13-like, Y-linked"
"8177395"	"0.7042"	"0.1604425"	"1.4286049"	"-4.761471"	"0.12037998"	"PRY2///PRY"	"PTPN13-like, Y-linked 2///PTPN13-like, Y-linked"
"8119235"	"0.7042"	"0.16044769"	"-1.4285867"	"-4.761494"	"-0.2282877"	""	""
"8112896"	"0.7042"	"0.1604512"	"1.4285745"	"-4.761509"	"0.07784991"	"ANKRD34B"	"ankyrin repeat domain 34B"
"7895116"	"0.7042"	"0.16047449"	"-1.428493"	"-4.761608"	"-0.44124231"	""	""
"7894396"	"0.7042"	"0.16049471"	"-1.4284223"	"-4.761694"	"-0.35528533"	""	""
"8023766"	"0.7042"	"0.16050026"	"-1.4284029"	"-4.761718"	"-0.25531394"	"RTTN"	"rotatin"
"8090098"	"0.7044"	"0.16057512"	"-1.4281413"	"-4.762038"	"-0.17803068"	"MYLK"	"myosin light chain kinase"
"7894543"	"0.7044"	"0.16060263"	"-1.4280451"	"-4.762155"	"-0.31218825"	""	""
"7893204"	"0.7044"	"0.16062194"	"-1.4279777"	"-4.762237"	"-0.44206476"	""	""
"8017283"	"0.7044"	"0.16063102"	"-1.427946"	"-4.762276"	"-0.12740622"	"INTS2"	"integrator complex subunit 2"
"8170228"	"0.7046"	"0.16071834"	"-1.4276409"	"-4.762648"	"-0.12381962"	""	""
"7915565"	"0.7046"	"0.16073344"	"1.4275882"	"-4.762713"	"0.17117139"	""	""
"7894070"	"0.7046"	"0.16077915"	"1.4274287"	"-4.762907"	"0.103991"	""	""
"8180214"	"0.7046"	"0.16078647"	"1.4274031"	"-4.762939"	"0.1197065"	"CC2D2B"	"coiled-coil and C2 domain containing 2B"
"8112920"	"0.7046"	"0.16082493"	"-1.4272688"	"-4.763103"	"-0.18572141"	"ACOT12"	"acyl-CoA thioesterase 12"
"7902977"	"0.7046"	"0.16083178"	"-1.4272449"	"-4.763132"	"-0.20911714"	"KIAA1107"	"KIAA1107"
"8052908"	"0.7046"	"0.16085336"	"-1.4271696"	"-4.763224"	"-0.18850525"	"CLEC4F"	"C-type lectin domain family 4 member F"
"7893171"	"0.7046"	"0.16086075"	"-1.4271438"	"-4.763255"	"-0.36996268"	""	""
"8055104"	"0.7046"	"0.16086546"	"1.4271274"	"-4.763275"	"0.11361804"	"SAP130"	"Sin3A associated protein 130"
"7924230"	"0.7046"	"0.16089306"	"1.4270311"	"-4.763393"	"0.1165778"	"ABHD17A"	"abhydrolase domain containing 17A"
"8106602"	"0.7046"	"0.16094557"	"-1.4268479"	"-4.763616"	"-0.17621002"	"ZFYVE16"	"zinc finger FYVE-type containing 16"
"8154531"	"0.7046"	"0.16098436"	"-1.4267126"	"-4.763781"	"-0.13202602"	"DENND4C"	"DENN domain containing 4C"
"8026198"	"0.7046"	"0.16098721"	"1.4267027"	"-4.763793"	"0.11537907"	"ZSWIM4"	"zinc finger SWIM-type containing 4"
"8103722"	"0.7046"	"0.16103343"	"1.4265415"	"-4.76399"	"0.19798332"	"HSP90AA6P"	"heat shock protein 90 alpha family class A member 6, pseudogene"
"8075564"	"0.7046"	"0.16105165"	"1.4264779"	"-4.764067"	"0.10816119"	"RFPL2"	"ret finger protein like 2"
"7909877"	"0.7046"	"0.16105291"	"-1.4264736"	"-4.764073"	"-0.2244355"	"MARC1"	"mitochondrial amidoxime reducing component 1"
"7990400"	"0.7046"	"0.16110198"	"1.4263025"	"-4.764281"	"0.11618765"	"ULK3"	"unc-51 like kinase 3"
"8008967"	"0.7046"	"0.16115011"	"1.4261348"	"-4.764486"	"0.12017409"	""	""
"7896044"	"0.7046"	"0.1611617"	"1.4260944"	"-4.764535"	"0.13631818"	""	""
"7955974"	"0.7046"	"0.1611825"	"-1.4260219"	"-4.764624"	"-0.11004269"	"NEUROD4"	"neuronal differentiation 4"
"7991750"	"0.7046"	"0.16118768"	"1.4260039"	"-4.764646"	"0.11955106"	"HBZ"	"hemoglobin subunit zeta"
"8119198"	"0.7046"	"0.16119312"	"-1.4259849"	"-4.764669"	"-0.09253959"	"CMTR1"	"cap methyltransferase 1"
"8020527"	"0.7046"	"0.16124544"	"1.4258026"	"-4.764891"	"0.07627016"	"C18orf8///NPC1"	"chromosome 18 open reading frame 8///NPC intracellular cholesterol transporter 1"
"7942064"	"0.7046"	"0.16128799"	"1.4256544"	"-4.765072"	"0.10220587"	"GAL"	"galanin and GMAP prepropeptide"
"8127234"	"0.7046"	"0.16130693"	"-1.4255885"	"-4.765152"	"-0.19756034"	"DST"	"dystonin"
"7906777"	"0.7046"	"0.16131685"	"-1.4255539"	"-4.765194"	"-0.18274231"	"FCGR2B"	"Fc fragment of IgG receptor IIb"
"7983969"	"0.7046"	"0.16132334"	"1.4255313"	"-4.765222"	"0.19201081"	"CCNB2"	"cyclin B2"
"7977270"	"0.7046"	"0.16133542"	"1.4254893"	"-4.765273"	"0.28885539"	"LOC388022"	"uncharacterized LOC388022"
"7893623"	"0.7046"	"0.16134997"	"1.4254386"	"-4.765335"	"0.31133657"	""	""
"7894069"	"0.7046"	"0.16135442"	"-1.4254231"	"-4.765354"	"-0.2713536"	""	""
"7894570"	"0.7046"	"0.16137259"	"1.4253599"	"-4.765431"	"0.57357441"	""	""
"7895658"	"0.7046"	"0.16139287"	"1.4252893"	"-4.765517"	"0.14369517"	""	""
"8099172"	"0.7046"	"0.16139524"	"1.4252811"	"-4.765527"	"0.12504022"	"CRMP1"	"collapsin response mediator protein 1"
"8104180"	"0.7046"	"0.16140395"	"1.4252507"	"-4.765564"	"0.12255481"	"AHRR///PDCD6"	"aryl-hydrocarbon receptor repressor///programmed cell death 6"
"7896367"	"0.7049"	"0.16148311"	"-1.4249753"	"-4.765899"	"-0.19907965"	""	""
"8070421"	"0.7049"	"0.1615264"	"-1.4248247"	"-4.766083"	"-0.09126669"	"DSCAM"	"DS cell adhesion molecule"
"7975081"	"0.7049"	"0.1615303"	"1.4248111"	"-4.766099"	"0.09587199"	"PPP1R36"	"protein phosphatase 1 regulatory subunit 36"
"7918725"	"0.7049"	"0.16156224"	"-1.4247"	"-4.766235"	"-0.09971112"	"TRIM33"	"tripartite motif containing 33"
"8092552"	"0.7049"	"0.16156658"	"-1.4246849"	"-4.766253"	"-0.12428665"	"IGF2BP2"	"insulin like growth factor 2 mRNA binding protein 2"
"8167871"	"0.7049"	"0.16159262"	"-1.4245944"	"-4.766363"	"-0.11723759"	""	""
"7914202"	"0.7049"	"0.16162608"	"1.424478"	"-4.766505"	"0.21808462"	"SNHG12///SNORA16A///SNORA61///SNORA44///SNHG12"	"small nucleolar RNA host gene 12///small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12"
"8011415"	"0.7049"	"0.16171873"	"1.424156"	"-4.766897"	"0.12287955"	"P2RX5"	"purinergic receptor P2X 5"
"8060675"	"0.7049"	"0.16175423"	"1.4240326"	"-4.767048"	"0.17905526"	"CDC25B"	"cell division cycle 25B"
"8057418"	"0.7049"	"0.16175808"	"-1.4240192"	"-4.767064"	"-0.24478661"	"ZNF385B"	"zinc finger protein 385B"
"7997680"	"0.7049"	"0.16175881"	"1.4240167"	"-4.767067"	"0.1392624"	"GSE1"	"Gse1 coiled-coil protein"
"7901445"	"0.7049"	"0.161759"	"1.4240161"	"-4.767068"	"0.09076124"	"PLA2G12AP1"	"phospholipase A2 group XIIA pseudogene 1"
"8037018"	"0.7049"	"0.16177219"	"1.4239702"	"-4.767124"	"0.13073712"	"TMEM91///B9D2"	"transmembrane protein 91///B9 protein domain 2"
"8071170"	"0.7049"	"0.16179021"	"1.4239076"	"-4.7672"	"0.10277765"	"LOC102725072///POM121L10P///POM121L8P///POM121L9P///POM121L1P"	"uncharacterized LOC102725072///POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 9, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene"
"8062782"	"0.7049"	"0.16179936"	"1.4238758"	"-4.767239"	"0.10523866"	"TOX2"	"TOX high mobility group box family member 2"
"8175933"	"0.7049"	"0.16180407"	"1.4238595"	"-4.767259"	"0.11577502"	"RENBP"	"renin binding protein"
"8037657"	"0.7049"	"0.16183129"	"1.4237649"	"-4.767374"	"0.12859703"	"DMPK"	"dystrophia myotonica protein kinase"
"8058668"	"0.7053"	"0.16194227"	"-1.4233796"	"-4.767843"	"-0.07047947"	""	""
"7969058"	"0.7053"	"0.16196914"	"1.4232863"	"-4.767956"	"0.18100758"	""	""
"7988327"	"0.7056"	"0.16206842"	"-1.4229418"	"-4.768376"	"-0.11733364"	"PATL2"	"PAT1 homolog 2"
"8102037"	"0.7056"	"0.16209892"	"-1.4228359"	"-4.768504"	"-0.25463444"	""	""
"7895500"	"0.7056"	"0.16216562"	"-1.4226046"	"-4.768786"	"-0.24018526"	""	""
"7895646"	"0.7056"	"0.16216562"	"-1.4226046"	"-4.768786"	"-0.24018526"	""	""
"8065485"	"0.7056"	"0.16217333"	"-1.4225779"	"-4.768818"	"-0.21239143"	"NINL"	"ninein like"
"7934615"	"0.7056"	"0.16219156"	"-1.4225147"	"-4.768895"	"-0.09154548"	"DLG5"	"discs large MAGUK scaffold protein 5"
"8121257"	"0.7056"	"0.16222978"	"-1.4223822"	"-4.769057"	"-0.27758944"	"PRDM1"	"PR/SET domain 1"
"8067111"	"0.7056"	"0.1622318"	"1.4223752"	"-4.769065"	"0.11962229"	""	""
"7894192"	"0.7056"	"0.16223679"	"1.4223579"	"-4.769086"	"0.17424776"	""	""
"8171834"	"0.7056"	"0.16223873"	"1.4223511"	"-4.769094"	"0.10869022"	"RPL9"	"ribosomal protein L9"
"8169247"	"0.7057"	"0.16230486"	"1.4221219"	"-4.769373"	"0.12391132"	""	""
"7893371"	"0.7057"	"0.16230856"	"1.4221091"	"-4.769389"	"0.09701712"	""	""
"8030557"	"0.706"	"0.16239161"	"-1.4218214"	"-4.769739"	"-0.21061616"	"ATF5"	"activating transcription factor 5"
"8164034"	"0.706"	"0.16243577"	"-1.4216684"	"-4.769925"	"-0.09435103"	"DENND1A"	"DENN domain containing 1A"
"8062728"	"0.706"	"0.16247382"	"-1.4215367"	"-4.770085"	"-0.20747774"	"SGK2"	"SGK2, serine/threonine kinase 2"
"7954388"	"0.706"	"0.1624964"	"1.4214585"	"-4.77018"	"0.1832746"	"GOLT1B"	"golgi transport 1B"
"8124388"	"0.706"	"0.16253017"	"1.4213416"	"-4.770322"	"0.25731284"	"HIST1H3B"	"histone cluster 1, H3b"
"7933164"	"0.706"	"0.16255852"	"1.4212434"	"-4.770441"	"0.10644806"	"HNRNPF"	"heterogeneous nuclear ribonucleoprotein F"
"8065990"	"0.706"	"0.16257502"	"-1.4211863"	"-4.770511"	"-0.27115211"	""	""
"8061324"	"0.706"	"0.1626038"	"1.4210867"	"-4.770632"	"0.10712072"	"XRN2"	"5'-3' exoribonuclease 2"
"7975121"	"0.706"	"0.1626155"	"-1.4210463"	"-4.770681"	"-0.10228834"	"FNTB"	"farnesyltransferase, CAAX box, beta"
"8112801"	"0.706"	"0.16262101"	"-1.4210272"	"-4.770704"	"-0.16667132"	""	""
"8030939"	"0.706"	"0.16262806"	"1.4210028"	"-4.770734"	"0.09222454"	"ZNF534"	"zinc finger protein 534"
"8005749"	"0.706"	"0.16263675"	"-1.4209727"	"-4.77077"	"-0.09366279"	""	""
"8033352"	"0.7065"	"0.16285751"	"1.4202093"	"-4.771698"	"0.10173018"	"MBD3L3///MBD3L4///MBD3L5///MBD3L2"	"methyl-CpG binding domain protein 3 like 3///methyl-CpG binding domain protein 3 like 4///methyl-CpG binding domain protein 3 like 5///methyl-CpG binding domain protein 3 like 2"
"8048340"	"0.7065"	"0.16288004"	"1.4201315"	"-4.771793"	"0.11528307"	"CNOT9"	"CCR4-NOT transcription complex subunit 9"
"8168420"	"0.7065"	"0.16288262"	"1.4201226"	"-4.771804"	"0.11901081"	"ZCCHC13"	"zinc finger CCHC-type containing 13"
"7984819"	"0.7065"	"0.16289077"	"1.4200944"	"-4.771838"	"0.07953488"	"CCDC33"	"coiled-coil domain containing 33"
"7893862"	"0.7065"	"0.16289339"	"-1.4200853"	"-4.771849"	"-0.56424921"	""	""
"8151572"	"0.7065"	"0.16293972"	"-1.4199253"	"-4.772043"	"-0.15781649"	"SNX16"	"sorting nexin 16"
"8130183"	"0.7065"	"0.1629622"	"-1.4198476"	"-4.772138"	"-0.1033483"	""	""
"8141846"	"0.7065"	"0.16298568"	"1.4197665"	"-4.772236"	"0.09944258"	"FBXL13"	"F-box and leucine rich repeat protein 13"
"8116710"	"0.7065"	"0.16298854"	"-1.4197566"	"-4.772248"	"-0.0937092"	"CDYL"	"chromodomain Y-like"
"8090801"	"0.7065"	"0.16300448"	"1.4197016"	"-4.772315"	"0.22126198"	""	""
"8037315"	"0.7065"	"0.1630274"	"-1.4196224"	"-4.772411"	"-0.11494067"	"PHLDB3"	"pleckstrin homology like domain family B member 3"
"7995377"	"0.7065"	"0.16303354"	"1.4196012"	"-4.772437"	"0.21721415"	""	""
"7957532"	"0.7065"	"0.16306764"	"-1.4194834"	"-4.77258"	"-0.07327407"	""	""
"7950248"	"0.7065"	"0.16309183"	"-1.4193999"	"-4.772681"	"-0.14331173"	"FCHSD2"	"FCH and double SH3 domains 2"
"8124604"	"0.7065"	"0.16309278"	"-1.4193967"	"-4.772685"	"-0.12147428"	""	""
"8048205"	"0.7065"	"0.16310332"	"1.4193603"	"-4.772729"	"0.4443179"	"IGFBP2"	"insulin like growth factor binding protein 2"
"7959402"	"0.7065"	"0.16312199"	"1.4192958"	"-4.772808"	"0.0972877"	"B3GNT4"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4"
"7910909"	"0.7065"	"0.16316536"	"-1.4191461"	"-4.772989"	"-0.07334226"	""	""
"8147721"	"0.7065"	"0.16319369"	"-1.4190484"	"-4.773108"	"-0.17483517"	"LOC401472"	"myosin IC heavy chain"
"8079630"	"0.7065"	"0.16322006"	"-1.4189574"	"-4.773219"	"-0.11200786"	"TMA7"	"translation machinery associated 7 homolog"
"8124162"	"0.7065"	"0.16322016"	"-1.418957"	"-4.773219"	"-0.15519238"	""	""
"8113094"	"0.7065"	"0.16323005"	"1.4189229"	"-4.77326"	"0.12598907"	"POU5F2"	"POU domain class 5, transcription factor 2"
"8058273"	"0.7065"	"0.16323244"	"-1.4189147"	"-4.77327"	"-0.10693722"	"MPP4"	"membrane palmitoylated protein 4"
"7932983"	"0.7066"	"0.16329055"	"1.4187142"	"-4.773514"	"0.09339757"	""	""
"7963203"	"0.7066"	"0.16330629"	"-1.4186599"	"-4.77358"	"-0.12065029"	"FAM186A"	"family with sequence similarity 186 member A"
"7989708"	"0.7066"	"0.16332938"	"1.4185803"	"-4.773676"	"0.09652016"	"MTFMT"	"mitochondrial methionyl-tRNA formyltransferase"
"7929550"	"0.7066"	"0.16336702"	"1.4184505"	"-4.773834"	"0.15367902"	"CCNJ"	"cyclin J"
"8009443"	"0.7066"	"0.16337952"	"-1.4184074"	"-4.773886"	"-0.11298716"	"ARSG"	"arylsulfatase G"
"7980970"	"0.7066"	"0.16338087"	"-1.4184028"	"-4.773892"	"-0.14195594"	"ITPK1"	"inositol-tetrakisphosphate 1-kinase"
"8166611"	"0.7066"	"0.16341241"	"-1.418294"	"-4.774024"	"-0.10106964"	"MAGEB2"	"MAGE family member B2"
"8141768"	"0.7066"	"0.16341726"	"-1.4182773"	"-4.774044"	"-0.15145024"	"RASA4CP///RASA4"	"RAS p21 protein activator 4C, pseudogene///RAS p21 protein activator 4"
"8177072"	"0.7067"	"0.16348371"	"1.4180483"	"-4.774322"	"0.08933935"	"RFTN1"	"raftlin, lipid raft linker 1"
"7934533"	"0.7067"	"0.16350214"	"1.4179848"	"-4.774399"	"0.110366"	"DUSP13"	"dual specificity phosphatase 13"
"7893334"	"0.7067"	"0.16352478"	"-1.4179068"	"-4.774493"	"-0.21189453"	""	""
"8112491"	"0.7067"	"0.16353269"	"-1.4178796"	"-4.774526"	"-0.19918471"	"GUSBP9///GUSBP3///LOC653080///GUSBP2///SMA5///SMA4"	"glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene"
