"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8020090"	"0.4162"	"0.02518268"	"-2.3429493"	"-3.3917616"	"-0.23867053"	"TWSG1"	"twisted gastrulation BMP signaling modulator 1"
"7952384"	"0.4162"	"0.02518904"	"2.342839"	"-3.3919619"	"0.33131341"	"OR10S1"	"olfactory receptor family 10 subfamily S member 1"
"7971345"	"0.4162"	"0.02520077"	"2.3426362"	"-3.3923307"	"0.19763237"	""	""
"8126952"	"0.4164"	"0.02524097"	"-2.3419412"	"-3.3935935"	"-0.23744768"	"WTAP"	"Wilms tumor 1 associated protein"
"8086457"	"0.4164"	"0.02527502"	"2.3413533"	"-3.3946616"	"0.17576276"	"CYP8B1"	"cytochrome P450 family 8 subfamily B member 1"
"7979414"	"0.4164"	"0.02527797"	"-2.3413024"	"-3.3947541"	"-0.24292095"	""	""
"8007112"	"0.4164"	"0.02529721"	"2.3409706"	"-3.3953569"	"0.29003674"	"KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11"	"keratin associated protein 4-7///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-11"
"7896600"	"0.4164"	"0.02530976"	"-2.3407542"	"-3.39575"	"-0.26327384"	""	""
"7960635"	"0.4164"	"0.02532063"	"2.3405669"	"-3.3960901"	"0.25082707"	"SCARNA11"	"small Cajal body-specific RNA 11"
"8138824"	"0.4164"	"0.02533093"	"-2.3403896"	"-3.3964121"	"-0.30593084"	"SCRN1"	"secernin 1"
"7975687"	"0.4164"	"0.02534839"	"-2.340089"	"-3.396958"	"-0.17463923"	"LIN52"	"lin-52 DREAM MuvB core complex component"
"7920984"	"0.4164"	"0.02536128"	"-2.3398672"	"-3.3973608"	"-0.14148961"	"CCT3"	"chaperonin containing TCP1 subunit 3"
"8126770"	"0.4164"	"0.02536506"	"-2.3398021"	"-3.3974791"	"-0.2788959"	"CYP39A1"	"cytochrome P450 family 39 subfamily A member 1"
"8022559"	"0.4164"	"0.02538108"	"-2.3395268"	"-3.397979"	"-0.5013334"	"ANKRD29"	"ankyrin repeat domain 29"
"8006321"	"0.4164"	"0.02538182"	"2.339514"	"-3.3980022"	"0.33216587"	"MIR193A"	"microRNA 193a"
"8145795"	"0.4164"	"0.02538622"	"2.3394384"	"-3.3981395"	"0.37631248"	""	""
"7947228"	"0.4164"	"0.02538745"	"2.3394173"	"-3.3981779"	"0.37540263"	""	""
"8151583"	"0.4164"	"0.02539653"	"-2.3392613"	"-3.398461"	"-0.14187078"	""	""
"7982597"	"0.417"	"0.02544688"	"-2.3383971"	"-3.4000299"	"-0.71800778"	"THBS1"	"thrombospondin 1"
"7893347"	"0.4173"	"0.02547804"	"-2.3378629"	"-3.4009995"	"-0.24880655"	""	""
"7989094"	"0.4174"	"0.02550497"	"-2.3374019"	"-3.4018361"	"-0.32451948"	"NEDD4"	"neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase"
"7915347"	"0.4174"	"0.02551994"	"-2.3371457"	"-3.4023009"	"-0.22635352"	"CITED4"	"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4"
"8009875"	"0.4174"	"0.02554822"	"2.3366622"	"-3.4031781"	"0.30130368"	"MYO15B"	"myosin XVB"
"8155214"	"0.4174"	"0.02555685"	"-2.3365148"	"-3.4034456"	"-0.25051251"	"MELK"	"maternal embryonic leucine zipper kinase"
"8165945"	"0.4174"	"0.0255712"	"2.3362698"	"-3.40389"	"0.38359831"	"CLDN34"	"claudin 34"
"8109620"	"0.4174"	"0.02558191"	"-2.336087"	"-3.4042216"	"-0.18323445"	"TTC1"	"tetratricopeptide repeat domain 1"
"8127051"	"0.4174"	"0.02559174"	"2.3359191"	"-3.4045261"	"0.281303"	"TRAM2"	"translocation associated membrane protein 2"
"7892711"	"0.4174"	"0.02561124"	"-2.3355866"	"-3.4051292"	"-0.68028253"	""	""
"8079274"	"0.4174"	"0.02561293"	"2.3355579"	"-3.4051813"	"0.25372474"	"MIR564///TMEM42"	"microRNA 564///transmembrane protein 42"
"8126750"	"0.4174"	"0.02562508"	"-2.3353506"	"-3.4055571"	"-0.45202094"	"ENPP5"	"ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)"
"8037186"	"0.4174"	"0.0256255"	"2.3353436"	"-3.4055699"	"0.20798751"	"LIPE"	"lipase E, hormone sensitive type"
"8077731"	"0.4174"	"0.02564429"	"-2.3350234"	"-3.4061506"	"-0.32238511"	"FANCD2"	"Fanconi anemia complementation group D2"
"8170237"	"0.4174"	"0.02565961"	"2.3347626"	"-3.4066234"	"0.22883929"	""	""
"8044844"	"0.4174"	"0.02567159"	"2.3345588"	"-3.4069929"	"0.24836464"	"TMEM177"	"transmembrane protein 177"
"8099259"	"0.4174"	"0.0256734"	"-2.334528"	"-3.4070487"	"-0.18324705"	"AFAP1"	"actin filament associated protein 1"
"7903092"	"0.4175"	"0.02569453"	"-2.3341687"	"-3.4077002"	"-0.31307728"	"FNBP1L"	"formin binding protein 1 like"
"7999909"	"0.4175"	"0.02570685"	"-2.3339593"	"-3.4080799"	"-0.42534925"	"GPRC5B"	"G protein-coupled receptor class C group 5 member B"
"8160321"	"0.4179"	"0.02575057"	"2.3332169"	"-3.4094255"	"0.14588617"	"SLC24A2"	"solute carrier family 24 member 2"
"8039809"	"0.4179"	"0.02575278"	"2.3331795"	"-3.4094932"	"0.21563275"	"MZF1"	"myeloid zinc finger 1"
"8131438"	"0.4181"	"0.02577706"	"2.3327677"	"-3.4102395"	"0.30713287"	""	""
"8134599"	"0.4182"	"0.02579511"	"2.3324618"	"-3.4107937"	"0.19345614"	"CPSF4"	"cleavage and polyadenylation specific factor 4"
"7932132"	"0.4186"	"0.02583768"	"2.3317412"	"-3.4120993"	"0.17932804"	"FRMD4A///FRMD4A"	"FERM domain containing 4A///FERM domain containing 4A"
"7974603"	"0.4188"	"0.02587129"	"-2.331173"	"-3.4131286"	"-0.25483429"	"PSMA3"	"proteasome subunit alpha 3"
"8058516"	"0.4188"	"0.02587506"	"2.3311094"	"-3.4132439"	"0.30176408"	""	""
"7893694"	"0.4188"	"0.02590004"	"-2.3306877"	"-3.4140076"	"-0.49008905"	""	""
"7910111"	"0.4188"	"0.02590026"	"-2.3306839"	"-3.4140144"	"-0.17159099"	"EPHX1"	"epoxide hydrolase 1"
"7972661"	"0.4189"	"0.02592759"	"2.3302229"	"-3.4148493"	"0.21196753"	""	""
"8151952"	"0.4189"	"0.02593221"	"-2.3301449"	"-3.4149905"	"-0.5128673"	"NIPAL2"	"NIPA like domain containing 2"
"7905507"	"0.4189"	"0.02595375"	"2.3297819"	"-3.4156478"	"0.27889771"	"LCE2A"	"late cornified envelope 2A"
"8117620"	"0.4189"	"0.02595404"	"2.329777"	"-3.4156565"	"0.2633912"	""	""
"8071185"	"0.4189"	"0.02596758"	"-2.3295491"	"-3.4160693"	"-0.28490605"	"DGCR5"	"DiGeorge syndrome critical region gene 5 (non-protein coding)"
"8048304"	"0.419"	"0.02599738"	"2.3290475"	"-3.4169773"	"0.17701954"	"CTDSP1"	"CTD small phosphatase 1"
"8063903"	"0.419"	"0.02600048"	"-2.3289954"	"-3.4170716"	"-0.13434561"	"RPS21"	"ribosomal protein S21"
"7896130"	"0.4192"	"0.02602071"	"-2.3286553"	"-3.4176872"	"-0.39968283"	""	""
"7997909"	"0.4193"	"0.02604311"	"2.3282788"	"-3.4183685"	"0.17475546"	"SPG7///SPG7"	"SPG7, paraplegin matrix AAA peptidase subunit///SPG7, paraplegin matrix AAA peptidase subunit"
"8044301"	"0.4195"	"0.02607059"	"2.3278177"	"-3.419203"	"0.21898505"	"SOWAHC"	"sosondowah ankyrin repeat domain family member C"
"8169249"	"0.4195"	"0.02608694"	"-2.3275434"	"-3.4196993"	"-0.21315409"	"MID2"	"midline 2"
"8047097"	"0.4195"	"0.02609318"	"-2.3274387"	"-3.4198886"	"-0.41101227"	"GLS"	"glutaminase"
"8117368"	"0.4196"	"0.02611359"	"-2.3270968"	"-3.4205073"	"-0.29424714"	"HIST1H4C"	"histone cluster 1, H4c"
"7915743"	"0.4199"	"0.02614451"	"2.3265791"	"-3.4214438"	"0.27492429"	"CCDC17"	"coiled-coil domain containing 17"
"8016519"	"0.4199"	"0.02616043"	"2.3263127"	"-3.4219256"	"0.59759536"	""	""
"7933501"	"0.4199"	"0.02616787"	"2.3261883"	"-3.4221506"	"0.19983026"	""	""
"8053763"	"0.4201"	"0.0261898"	"2.3258217"	"-3.4228136"	"0.15881274"	"MRPS5"	"mitochondrial ribosomal protein S5"
"8085293"	"0.4201"	"0.02620581"	"2.3255543"	"-3.4232972"	"0.2455477"	"GHRL"	"ghrelin/obestatin prepropeptide"
"8154729"	"0.4205"	"0.02624449"	"2.3249087"	"-3.4244646"	"0.37519423"	""	""
"8024194"	"0.4205"	"0.02625274"	"-2.3247712"	"-3.424713"	"-0.20488567"	"GPX4"	"glutathione peroxidase 4"
"8001953"	"0.4206"	"0.02627629"	"2.3243787"	"-3.4254226"	"0.22003321"	"EXOC3L1"	"exocyst complex component 3 like 1"
"7980316"	"0.4206"	"0.02628699"	"-2.3242004"	"-3.4257449"	"-0.30739604"	"TGFB3"	"transforming growth factor beta 3"
"8074131"	"0.4206"	"0.026298"	"2.3240171"	"-3.4260761"	"0.20474058"	"SHANK3"	"SH3 and multiple ankyrin repeat domains 3"
"7893382"	"0.4211"	"0.0263629"	"-2.322938"	"-3.4280264"	"-0.28300655"	""	""
"7995793"	"0.4211"	"0.02638812"	"2.3225193"	"-3.4287829"	"0.50336338"	"MT1L"	"metallothionein 1L (gene/pseudogene)"
"7910416"	"0.4211"	"0.02639111"	"-2.3224695"	"-3.4288727"	"-0.17729063"	"URB2"	"URB2 ribosome biogenesis 2 homolog (S. cerevisiae)"
"7899251"	"0.4211"	"0.02639869"	"2.3223439"	"-3.4290997"	"0.25925388"	""	""
"7944339"	"0.4211"	"0.02644656"	"2.3215504"	"-3.430533"	"0.43921552"	""	""
"7964089"	"0.4211"	"0.02644942"	"2.321503"	"-3.4306186"	"0.27787487"	"PAN2"	"PAN2 poly(A) specific ribonuclease subunit"
"8047771"	"0.4211"	"0.02646939"	"2.3211724"	"-3.4312157"	"0.21371737"	"EEF1B2"	"eukaryotic translation elongation factor 1 beta 2"
"7961540"	"0.4211"	"0.02647127"	"-2.3211414"	"-3.4312717"	"-0.34792647"	"RERG"	"RAS like estrogen regulated growth inhibitor"
"8105456"	"0.4211"	"0.02650509"	"-2.3205819"	"-3.432282"	"-0.18026203"	"SETD9"	"SET domain containing 9"
"8001102"	"0.4211"	"0.02651531"	"-2.320413"	"-3.4325869"	"-0.46457977"	"IGHM"	"immunoglobulin heavy constant mu"
"7959249"	"0.4211"	"0.02652166"	"2.3203082"	"-3.4327762"	"0.29568245"	""	""
"8085206"	"0.4211"	"0.02654365"	"2.319945"	"-3.4334318"	"0.1709975"	"CAMK1"	"calcium/calmodulin dependent protein kinase I"
"7939959"	"0.4211"	"0.02658787"	"2.3192156"	"-3.4347484"	"0.17634478"	"OR5AS1"	"olfactory receptor family 5 subfamily AS member 1"
"8005636"	"0.4211"	"0.02663067"	"2.3185106"	"-3.4360207"	"0.5610655"	""	""
"7905406"	"0.4211"	"0.02666271"	"2.3179835"	"-3.4369719"	"0.25078613"	"CGN"	"cingulin"
"8001496"	"0.4211"	"0.02667608"	"-2.3177637"	"-3.4373683"	"-0.21040064"	"NUDT21"	"nudix hydrolase 21"
"7940565"	"0.4211"	"0.02669227"	"-2.3174978"	"-3.437848"	"-0.49108059"	"FADS2"	"fatty acid desaturase 2"
"7965873"	"0.4211"	"0.02669874"	"2.3173914"	"-3.4380399"	"0.62133313"	"IGF1"	"insulin like growth factor 1"
"7899932"	"0.4211"	"0.0266993"	"2.3173824"	"-3.4380563"	"0.18314411"	"GJB3"	"gap junction protein beta 3"
"8115397"	"0.4211"	"0.02670363"	"2.3173112"	"-3.4381847"	"0.25567708"	"FAXDC2"	"fatty acid hydroxylase domain containing 2"
"7940287"	"0.4211"	"0.02674239"	"-2.3166753"	"-3.4393317"	"-0.43140779"	"MS4A1"	"membrane spanning 4-domains A1"
"7894189"	"0.4211"	"0.02674252"	"2.3166731"	"-3.4393357"	"0.4658143"	""	""
"7896090"	"0.4211"	"0.02674252"	"2.3166731"	"-3.4393357"	"0.4658143"	""	""
"7898115"	"0.4211"	"0.02675392"	"-2.3164862"	"-3.4396727"	"-0.23965698"	"TMEM51"	"transmembrane protein 51"
"8131801"	"0.4211"	"0.0267545"	"-2.3164768"	"-3.4396896"	"-0.1345425"	""	""
"7893339"	"0.4211"	"0.02679929"	"-2.3157431"	"-3.4410126"	"-0.2289518"	""	""
"8064014"	"0.4211"	"0.02682394"	"2.3153399"	"-3.4417395"	"0.42753547"	"SLC17A9"	"solute carrier family 17 member 9"
"7937878"	"0.4211"	"0.02683137"	"2.3152185"	"-3.4419584"	"0.22366481"	"TRPC2"	"transient receptor potential cation channel subfamily C member 2, pseudogene"
"7975412"	"0.4211"	"0.02684355"	"-2.3150194"	"-3.4423173"	"-0.4035796"	"TTC9"	"tetratricopeptide repeat domain 9"
"8121588"	"0.4211"	"0.02684564"	"-2.3149852"	"-3.4423789"	"-0.29219315"	"DSE"	"dermatan sulfate epimerase"
"8030220"	"0.4211"	"0.02685895"	"-2.3147678"	"-3.4427708"	"-0.17230043"	"PPFIA3"	"PTPRF interacting protein alpha 3"
"8019643"	"0.4211"	"0.02686189"	"-2.3147198"	"-3.4428573"	"-0.32767242"	""	""
"8050102"	"0.4211"	"0.02686352"	"2.3146932"	"-3.4429052"	"0.28572168"	"CMPK2"	"cytidine/uridine monophosphate kinase 2"
"8047161"	"0.4211"	"0.02686433"	"-2.31468"	"-3.4429291"	"-0.38216722"	"NABP1"	"nucleic acid binding protein 1"
"7926259"	"0.4211"	"0.02687449"	"-2.3145141"	"-3.4432282"	"-0.39439166"	"MCM10"	"minichromosome maintenance 10 replication initiation factor"
"8044462"	"0.4211"	"0.02687958"	"-2.314431"	"-3.4433779"	"-0.231256"	"TTL"	"tubulin tyrosine ligase"
"7997863"	"0.4211"	"0.02688113"	"2.3144056"	"-3.4434236"	"0.23164198"	"ACSF3"	"acyl-CoA synthetase family member 3"
"8084708"	"0.4211"	"0.02688183"	"2.3143942"	"-3.4434441"	"0.60648549"	"SNORA4"	"small nucleolar RNA, H/ACA box 4"
"8021768"	"0.4211"	"0.02689209"	"-2.3142269"	"-3.4437458"	"-0.21001659"	"TSHZ1"	"teashirt zinc finger homeobox 1"
"8158145"	"0.4211"	"0.02689449"	"2.3141876"	"-3.4438165"	"0.333536"	"LOC102723566"	"uncharacterized LOC102723566"
"7994235"	"0.4211"	"0.02689866"	"2.3141197"	"-3.443939"	"0.26090771"	"LOC554206"	"leucine carboxyl methyltransferase 1 pseudogene"
"8041212"	"0.4211"	"0.02690299"	"-2.314049"	"-3.4440663"	"-0.23517891"	"LCLAT1"	"lysocardiolipin acyltransferase 1"
"8103226"	"0.4211"	"0.02691447"	"-2.3138619"	"-3.4444035"	"-0.73725496"	"TMEM154"	"transmembrane protein 154"
"8155345"	"0.4211"	"0.02692328"	"2.3137182"	"-3.4446624"	"0.32786646"	"FAM74A3///FAM74A4"	"family with sequence similarity 74 member A3///family with sequence similarity 74 member A4"
"8161192"	"0.4211"	"0.02692332"	"-2.3137176"	"-3.4446634"	"-0.18689556"	"RNF38"	"ring finger protein 38"
"7895069"	"0.4211"	"0.02692675"	"-2.3136616"	"-3.4447644"	"-0.48203701"	""	""
"8114829"	"0.4211"	"0.02694842"	"-2.3133086"	"-3.4454004"	"-0.2136272"	"YIPF5"	"Yip1 domain family member 5"
"7931108"	"0.4211"	"0.02694952"	"2.3132907"	"-3.4454326"	"0.17500298"	"DMBT1"	"deleted in malignant brain tumors 1"
"7984259"	"0.4211"	"0.02695849"	"2.3131447"	"-3.4456957"	"0.86776976"	"RNU5B-1"	"RNA, U5B small nuclear 1"
"8113651"	"0.4211"	"0.02696082"	"-2.3131069"	"-3.4457638"	"-0.26150036"	"ATG12"	"autophagy related 12"
"8040618"	"0.4211"	"0.02697763"	"-2.3128333"	"-3.4462567"	"-0.19963308"	"RAB10"	"RAB10, member RAS oncogene family"
"8102214"	"0.4218"	"0.02703667"	"-2.3118738"	"-3.447985"	"-0.22101064"	"PAPSS1"	"3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"7953218"	"0.4218"	"0.02704507"	"-2.3117374"	"-3.4482306"	"-0.43042968"	"RAD51AP1"	"RAD51 associated protein 1"
"8129454"	"0.4218"	"0.02707191"	"2.311302"	"-3.4490146"	"0.24707355"	""	""
"8003465"	"0.4218"	"0.02707614"	"2.3112333"	"-3.4491383"	"0.33694859"	""	""
"8072931"	"0.4218"	"0.02712942"	"2.3103702"	"-3.4506922"	"0.35152348"	"GCAT"	"glycine C-acetyltransferase"
"8152750"	"0.4218"	"0.02713805"	"-2.3102305"	"-3.4509437"	"-0.22724573"	"TMEM65"	"transmembrane protein 65"
"8051866"	"0.4218"	"0.02714049"	"2.310191"	"-3.4510148"	"0.26982508"	"ABCG5"	"ATP binding cassette subfamily G member 5"
"7939118"	"0.4218"	"0.0271582"	"-2.3099046"	"-3.4515302"	"-0.13620078"	""	""
"7921447"	"0.4218"	"0.02716751"	"2.309754"	"-3.4518012"	"0.52754457"	"OR10J5"	"olfactory receptor family 10 subfamily J member 5"
"7986110"	"0.4218"	"0.02717108"	"2.3096963"	"-3.4519051"	"0.31389387"	"FES"	"FES proto-oncogene, tyrosine kinase"
"8103849"	"0.4218"	"0.02718717"	"2.3094363"	"-3.452373"	"0.18116234"	""	""
"8155376"	"0.4218"	"0.02720327"	"2.3091764"	"-3.4528408"	"0.25762669"	"FAM74A3///FAM74A4"	"family with sequence similarity 74 member A3///family with sequence similarity 74 member A4"
"8116848"	"0.4218"	"0.02720427"	"-2.3091602"	"-3.4528699"	"-0.21920939"	"PAK1IP1"	"PAK1 interacting protein 1"
"7948894"	"0.4218"	"0.02721706"	"2.3089538"	"-3.4532414"	"1.09968272"	"RNU2-1"	"RNA, U2 small nuclear 1"
"8173310"	"0.4218"	"0.02722242"	"-2.3088672"	"-3.4533971"	"-0.27251002"	"OPHN1"	"oligophrenin 1"
"8094741"	"0.4218"	"0.02725546"	"2.3083344"	"-3.4543556"	"0.30418134"	""	""
"7981242"	"0.4218"	"0.02727329"	"-2.3080471"	"-3.4548725"	"-0.26405718"	"BCL11B"	"B-cell CLL/lymphoma 11B"
"7896494"	"0.4218"	"0.02727941"	"2.3079485"	"-3.4550499"	"0.40945041"	""	""
"7928937"	"0.4218"	"0.02729591"	"-2.3076829"	"-3.4555277"	"-0.22734181"	"MINPP1"	"multiple inositol-polyphosphate phosphatase 1"
"8039013"	"0.4218"	"0.02730649"	"-2.3075125"	"-3.4558341"	"-0.2502121"	"ZNF321P"	"zinc finger protein 321, pseudogene"
"8144153"	"0.4218"	"0.02730917"	"-2.3074694"	"-3.4559116"	"-0.21694377"	"NCAPG2"	"non-SMC condensin II complex subunit G2"
"8003844"	"0.4218"	"0.02731819"	"-2.3073244"	"-3.4561724"	"-0.18053683"	"GSG2"	"germ cell associated 2, haspin"
"7995797"	"0.4218"	"0.02734949"	"2.3068211"	"-3.4570776"	"0.37581052"	"MT1E"	"metallothionein 1E"
"8171684"	"0.4218"	"0.02734971"	"-2.3068175"	"-3.4570839"	"-0.20747707"	"SH3KBP1"	"SH3 domain containing kinase binding protein 1"
"7940451"	"0.4218"	"0.02735853"	"-2.3066759"	"-3.4573387"	"-0.34789444"	"TKFC"	"triokinase and FMN cyclase"
"8099887"	"0.4218"	"0.02736326"	"-2.3066"	"-3.4574751"	"-0.184175"	"RPL9"	"ribosomal protein L9"
"8115978"	"0.4218"	"0.02736335"	"-2.3065984"	"-3.4574779"	"-0.16560429"	"UIMC1"	"ubiquitin interaction motif containing 1"
"8149387"	"0.422"	"0.02741959"	"-2.305696"	"-3.4591002"	"-0.25045768"	"FAM86B1///FAM86C1"	"family with sequence similarity 86 member B1///family with sequence similarity 86 member C1"
"7935270"	"0.422"	"0.02742784"	"2.3055638"	"-3.4593379"	"0.27481922"	"BLNK"	"B-cell linker"
"7959657"	"0.422"	"0.02743603"	"-2.3054326"	"-3.4595738"	"-0.18577671"	"ATP6V0A2"	"ATPase H+ transporting V0 subunit a2"
"8065444"	"0.422"	"0.02745387"	"-2.3051468"	"-3.4600874"	"-0.252714"	"ACSS1"	"acyl-CoA synthetase short-chain family member 1"
"8107282"	"0.422"	"0.02746463"	"-2.3049745"	"-3.4603971"	"-0.21144331"	"WDR36"	"WD repeat domain 36"
"7894688"	"0.422"	"0.02747621"	"2.3047891"	"-3.4607302"	"0.52747853"	""	""
"7979516"	"0.422"	"0.02747689"	"-2.3047783"	"-3.4607497"	"-0.19343101"	"TRMT5"	"tRNA methyltransferase 5"
"8081171"	"0.422"	"0.02747778"	"-2.304764"	"-3.4607754"	"-0.31220211"	"CRYBG3///MINA"	"crystallin beta-gamma domain containing 3///MYC induced nuclear antigen"
"8017850"	"0.4222"	"0.02749971"	"-2.3044133"	"-3.4614056"	"-0.2247348"	"WIPI1"	"WD repeat domain, phosphoinositide interacting 1"
"7984330"	"0.4222"	"0.02751241"	"-2.3042103"	"-3.4617704"	"-0.31610421"	"LCTL///ZWILCH"	"lactase like///zwilch kinetochore protein"
"7967563"	"0.4223"	"0.02753482"	"-2.3038522"	"-3.4624138"	"-0.11385149"	"UBC"	"ubiquitin C"
"8071147"	"0.4224"	"0.02755488"	"-2.303532"	"-3.462989"	"-0.30055995"	"TUBA8"	"tubulin alpha 8"
"7931561"	"0.4224"	"0.0275676"	"2.303329"	"-3.4633537"	"0.23009237"	"ZNF511"	"zinc finger protein 511"
"8007992"	"0.4225"	"0.02759952"	"-2.30282"	"-3.4642678"	"-0.13758811"	"KPNB1"	"karyopherin subunit beta 1"
"8006336"	"0.4225"	"0.02760627"	"-2.3027124"	"-3.4644611"	"-0.39802359"	"LRRC37B"	"leucine rich repeat containing 37B"
"8168674"	"0.4225"	"0.02761433"	"-2.302584"	"-3.4646917"	"-0.42866758"	""	""
"8123062"	"0.4225"	"0.02762358"	"-2.3024368"	"-3.4649561"	"-0.17656074"	"TMEM181"	"transmembrane protein 181"
"8140085"	"0.4227"	"0.02764656"	"2.3020709"	"-3.4656131"	"0.38043118"	"MLXIPL"	"MLX interacting protein like"
"7932548"	"0.4227"	"0.02767939"	"2.3015487"	"-3.4665507"	"0.2909194"	""	""
"8042119"	"0.4227"	"0.02768905"	"-2.3013953"	"-3.4668261"	"-0.30106347"	"PAPOLG"	"poly(A) polymerase gamma"
"8095467"	"0.4227"	"0.02768935"	"-2.3013905"	"-3.4668347"	"-0.2106183"	"FDCSP"	"follicular dendritic cell secreted protein"
"8093413"	"0.4227"	"0.02769885"	"2.3012395"	"-3.4671058"	"0.22265488"	"TMEM175"	"transmembrane protein 175"
"8111887"	"0.4234"	"0.02776268"	"-2.3002266"	"-3.4689239"	"-0.49941374"	"PLCXD3"	"phosphatidylinositol specific phospholipase C X domain containing 3"
"8031837"	"0.4234"	"0.02780153"	"2.2996111"	"-3.4700284"	"0.38459889"	"ZNF587"	"zinc finger protein 587"
"8055476"	"0.4234"	"0.02781526"	"-2.2993937"	"-3.4704184"	"-0.22805456"	"YWHAE"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon"
"8019924"	"0.4234"	"0.02784158"	"-2.2989774"	"-3.4711652"	"-0.24414036"	"MYL12A"	"myosin light chain 12A"
"7896606"	"0.4234"	"0.02785718"	"2.2987308"	"-3.4716077"	"0.50572037"	""	""
"8071927"	"0.4234"	"0.02787123"	"-2.2985089"	"-3.4720057"	"-0.38083594"	"GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1"	"gamma-glutamyltransferase 2///gamma-glutamyltransferase 8 pseudogene///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 3 pseudogene///gamma-glutamyltransferase 1"
"7895640"	"0.4234"	"0.02789107"	"2.2981955"	"-3.4725678"	"0.48197829"	""	""
"7908169"	"0.4234"	"0.02790513"	"-2.2979737"	"-3.4729657"	"-0.21213904"	"RNF2"	"ring finger protein 2"
"8083282"	"0.4234"	"0.02790538"	"-2.2979696"	"-3.4729729"	"-0.28099901"	"HPS3"	"HPS3, biogenesis of lysosomal organelles complex 2 subunit 1"
"8049534"	"0.4234"	"0.02790671"	"-2.2979487"	"-3.4730104"	"-0.32066637"	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"8118932"	"0.4234"	"0.02792165"	"-2.297713"	"-3.4734332"	"-0.19528237"	"DEF6"	"DEF6, guanine nucleotide exchange factor"
"8147019"	"0.4234"	"0.0279475"	"-2.2973055"	"-3.4741638"	"-0.33931192"	"ZC2HC1A"	"zinc finger C2HC-type containing 1A"
"7981874"	"0.4234"	"0.02795143"	"2.2972435"	"-3.4742749"	"0.21192431"	"GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8EP///GOLGA8G"	"golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member E, pseudogene///golgin A8 family member G"
"7921356"	"0.4234"	"0.02795746"	"2.2971486"	"-3.4744452"	"0.31263658"	"OR10K2"	"olfactory receptor family 10 subfamily K member 2"
"7895860"	"0.4234"	"0.02796074"	"2.2970969"	"-3.4745377"	"0.54985855"	""	""
"8008566"	"0.4234"	"0.02796541"	"-2.2970234"	"-3.4746696"	"-0.29742724"	"STXBP4"	"syntaxin binding protein 4"
"8151542"	"0.4234"	"0.02796962"	"-2.2969569"	"-3.4747888"	"-0.16151979"	"FABP12"	"fatty acid binding protein 12"
"7981724"	"0.4234"	"0.02797317"	"-2.2969012"	"-3.4748887"	"-0.51388057"	"IGHG1///IGHD"	"immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta"
"8158212"	"0.4234"	"0.02799082"	"-2.2966233"	"-3.475387"	"-0.39527349"	""	""
"8171758"	"0.4238"	"0.02802395"	"2.2961023"	"-3.4763208"	"0.37203856"	"SCARNA9L"	"small Cajal body-specific RNA 9-like"
"8096808"	"0.4238"	"0.02804276"	"-2.2958067"	"-3.4768506"	"-0.3209315"	"MCUB///CASP6"	"mitochondrial calcium uniporter dominant negative beta subunit///caspase 6"
"8103706"	"0.4238"	"0.02807279"	"2.295335"	"-3.4776959"	"0.28804058"	"AADAT"	"aminoadipate aminotransferase"
"8021015"	"0.4238"	"0.02807565"	"-2.2952902"	"-3.4777763"	"-0.19927629"	"PIK3C3"	"phosphatidylinositol 3-kinase catalytic subunit type 3"
"8036451"	"0.4238"	"0.02807845"	"2.2952463"	"-3.4778549"	"0.15932793"	"WDR87"	"WD repeat domain 87"
"8078173"	"0.4238"	"0.02809513"	"-2.2949846"	"-3.4783238"	"-0.22396158"	"OXNAD1"	"oxidoreductase NAD binding domain containing 1"
"8157103"	"0.4238"	"0.02810928"	"2.2947627"	"-3.4787215"	"0.19137978"	""	""
"7896690"	"0.4238"	"0.02812858"	"2.2944602"	"-3.4792632"	"0.27778304"	""	""
"8022972"	"0.4238"	"0.02812905"	"-2.2944529"	"-3.4792764"	"-0.16734449"	"RPL7A"	"ribosomal protein L7a"
"7990898"	"0.4239"	"0.02817022"	"-2.2938082"	"-3.4804312"	"-0.18440777"	"RPL9"	"ribosomal protein L9"
"7922550"	"0.4239"	"0.02818277"	"2.293612"	"-3.4807828"	"0.22462545"	"LOC730102///SEC16B"	"quinone oxidoreductase-like protein 2 pseudogene///SEC16 homolog B, endoplasmic reticulum export factor"
