"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8039269"	"0.6302"	"0.13239408"	"1.55"	"-4.68126"	"0.20659728"	"LENG8///LENG9"	"leukocyte receptor cluster member 8///leukocyte receptor cluster member 9"
"8033635"	"0.6303"	"0.13243135"	"-1.55"	"-4.68146"	"-0.20053548"	"ADAMTS10"	"ADAM metallopeptidase with thrombospondin type 1 motif 10"
"8047839"	"0.6305"	"0.13248645"	"1.55"	"-4.68177"	"0.16966801"	"CREB1"	"cAMP responsive element binding protein 1"
"8137865"	"0.6305"	"0.13251781"	"-1.55"	"-4.68194"	"-0.14947911"	"GNA12"	"G protein subunit alpha 12"
"8131303"	"0.6307"	"0.13260731"	"-1.55"	"-4.68243"	"-0.12689388"	"WIPI2"	"WD repeat domain, phosphoinositide interacting 2"
"8173524"	"0.6307"	"0.13261252"	"1.55"	"-4.68246"	"0.14942123"	"CITED1"	"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1"
"8131801"	"0.6307"	"0.1326154"	"1.55"	"-4.68247"	"0.10729649"	""	""
"7899519"	"0.6311"	"0.13270446"	"1.55"	"-4.68296"	"0.13891213"	"YTHDF2"	"YTH N6-methyladenosine RNA binding protein 2"
"7907649"	"0.6312"	"0.13276566"	"-1.55"	"-4.6833"	"-0.3409501"	"C1orf220"	"chromosome 1 open reading frame 220"
"7961875"	"0.6312"	"0.13280232"	"1.55"	"-4.6835"	"0.12981893"	"LMNTD1"	"lamin tail domain containing 1"
"7983953"	"0.6312"	"0.13281397"	"1.55"	"-4.68356"	"0.12656334"	"RNF111"	"ring finger protein 111"
"8090662"	"0.6312"	"0.13281758"	"-1.55"	"-4.68358"	"-0.19175204"	""	""
"8098769"	"0.6313"	"0.13285113"	"-1.55"	"-4.68376"	"-0.23486957"	"MFSD7"	"major facilitator superfamily domain containing 7"
"7913918"	"0.6313"	"0.13287402"	"-1.55"	"-4.68389"	"-0.16118045"	"UBXN11"	"UBX domain protein 11"
"7974483"	"0.6313"	"0.13288278"	"1.55"	"-4.68394"	"0.16061972"	"KTN1"	"kinectin 1"
"8059650"	"0.6313"	"0.13291725"	"-1.55"	"-4.68413"	"-0.1778429"	"SP110"	"SP110 nuclear body protein"
"7893810"	"0.6313"	"0.1329386"	"1.55"	"-4.68424"	"0.57269941"	""	""
"8103460"	"0.6313"	"0.13298732"	"-1.55"	"-4.68451"	"-0.15413705"	""	""
"7971642"	"0.6313"	"0.13299332"	"-1.55"	"-4.68454"	"-0.16955298"	""	""
"8122843"	"0.6313"	"0.13300475"	"-1.55"	"-4.68461"	"-0.25215689"	"ESR1"	"estrogen receptor 1"
"8130598"	"0.6313"	"0.13302613"	"-1.55"	"-4.68472"	"-0.48211855"	"LPAL2"	"lipoprotein(a) like 2, pseudogene"
"7979365"	"0.6313"	"0.13302764"	"1.55"	"-4.68473"	"0.14676828"	""	""
"8111796"	"0.6313"	"0.13303864"	"1.55"	"-4.68479"	"0.22125854"	"PRKAA1"	"protein kinase AMP-activated catalytic subunit alpha 1"
"7894162"	"0.6313"	"0.13305426"	"-1.54"	"-4.68488"	"-0.36089643"	""	""
"8043203"	"0.6313"	"0.13308471"	"1.54"	"-4.68504"	"0.23263969"	"VAMP5"	"vesicle associated membrane protein 5"
"7945228"	"0.6317"	"0.13320546"	"1.54"	"-4.6857"	"0.17996793"	"LOC646383"	"uncharacterized LOC646383"
"8050215"	"0.6317"	"0.13320954"	"1.54"	"-4.68572"	"0.13813631"	"YWHAQP8///YWHAQ"	"YWHAQ pseudogene 8///tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"8111533"	"0.6317"	"0.13326105"	"1.54"	"-4.68601"	"0.15784859"	"LMBRD2"	"LMBR1 domain containing 2"
"8011245"	"0.6317"	"0.13328367"	"1.54"	"-4.68613"	"0.19304976"	"SRR///TSR1"	"serine racemase///TSR1, ribosome maturation factor"
"8071861"	"0.6317"	"0.13329112"	"1.54"	"-4.68617"	"0.15363201"	"SUSD2"	"sushi domain containing 2"
"7925950"	"0.6317"	"0.13331884"	"1.54"	"-4.68632"	"0.17762391"	"UCN3"	"urocortin 3"
"8018428"	"0.6317"	"0.13334372"	"-1.54"	"-4.68646"	"-0.30138962"	"GALK1"	"galactokinase 1"
"8118634"	"0.6317"	"0.13334572"	"-1.54"	"-4.68647"	"-0.14642409"	"RING1"	"ring finger protein 1"
"8107591"	"0.6317"	"0.13336703"	"-1.54"	"-4.68658"	"-0.11616464"	"ZNF474"	"zinc finger protein 474"
"8007607"	"0.6317"	"0.13337042"	"-1.54"	"-4.6866"	"-0.15037513"	"RUNDC3A"	"RUN domain containing 3A"
"8038362"	"0.6317"	"0.13338076"	"1.54"	"-4.68666"	"0.17511198"	"PTH2"	"parathyroid hormone 2"
"7928058"	"0.6317"	"0.13340011"	"-1.54"	"-4.68676"	"-0.15257025"	""	""
"8098782"	"0.6317"	"0.13341238"	"1.54"	"-4.68683"	"0.17990802"	"CPLX1"	"complexin 1"
"8061509"	"0.6317"	"0.13342974"	"-1.54"	"-4.68692"	"-0.11899112"	"DEFB118"	"defensin beta 118"
"8037315"	"0.6321"	"0.13352246"	"-1.54"	"-4.68743"	"-0.13856042"	"PHLDB3"	"pleckstrin homology like domain family B member 3"
"8006542"	"0.6322"	"0.13356163"	"1.54"	"-4.68764"	"0.10513383"	"AP2B1"	"adaptor related protein complex 2 beta 1 subunit"
"7894190"	"0.6326"	"0.13375473"	"1.54"	"-4.68869"	"0.21590904"	""	""
"8018823"	"0.6326"	"0.13375784"	"-1.54"	"-4.68871"	"-0.16672754"	"TMC6"	"transmembrane channel like 6"
"8155268"	"0.6326"	"0.13377295"	"1.54"	"-4.68879"	"0.22263487"	"POLR1E"	"RNA polymerase I subunit E"
"7892801"	"0.6326"	"0.13381038"	"1.54"	"-4.689"	"0.18230826"	""	""
"8107094"	"0.6326"	"0.13383004"	"1.54"	"-4.6891"	"0.16394916"	""	""
"7973377"	"0.6326"	"0.13384114"	"-1.54"	"-4.68916"	"-0.15275437"	"BCL2L2"	"BCL2 like 2"
"8144082"	"0.6326"	"0.13385397"	"-1.54"	"-4.68923"	"-0.19816834"	"C7orf13"	"chromosome 7 open reading frame 13"
"7893742"	"0.6326"	"0.13393435"	"-1.54"	"-4.68967"	"-0.18162029"	""	""
"8026170"	"0.6326"	"0.13394507"	"-1.54"	"-4.68973"	"-0.16919859"	"CCDC130"	"coiled-coil domain containing 130"
"8138043"	"0.6326"	"0.13397546"	"-1.54"	"-4.68989"	"-0.15021698"	""	""
"8072744"	"0.6326"	"0.13397947"	"-1.54"	"-4.68991"	"-0.32609424"	"NCF4"	"neutrophil cytosolic factor 4"
"8104350"	"0.6326"	"0.13398141"	"1.54"	"-4.68992"	"0.20437632"	"ICE1"	"interactor of little elongation complex ELL subunit 1"
"8042460"	"0.6326"	"0.1340141"	"-1.54"	"-4.6901"	"-0.14953497"	""	""
"7981976"	"0.6326"	"0.13401904"	"1.54"	"-4.69013"	"0.35466591"	"SNORD116-14"	"small nucleolar RNA, C/D box 116-14"
"8065252"	"0.6326"	"0.13403723"	"-1.54"	"-4.69023"	"-0.15540084"	"LOC100287166"	"uncharacterized LOC100287166"
"8116622"	"0.6326"	"0.13404211"	"1.54"	"-4.69025"	"0.16058232"	"RIPK1"	"receptor interacting serine/threonine kinase 1"
"7989218"	"0.6326"	"0.13406196"	"-1.54"	"-4.69036"	"-0.56383136"	""	""
"8065517"	"0.6326"	"0.13406303"	"-1.54"	"-4.69037"	"-0.15122584"	"ZNF337"	"zinc finger protein 337"
"7968232"	"0.6326"	"0.13407834"	"1.54"	"-4.69045"	"0.22061887"	"SNORD102"	"small nucleolar RNA, C/D box 102"
"7943842"	"0.6326"	"0.13408612"	"1.54"	"-4.69049"	"0.14838689"	"C11orf57///TIMM8B"	"chromosome 11 open reading frame 57///translocase of inner mitochondrial membrane 8 homolog B"
"8180345"	"0.6326"	"0.13414122"	"1.54"	"-4.69079"	"0.11079448"	""	""
"7916112"	"0.6326"	"0.13414268"	"1.54"	"-4.6908"	"0.36163883"	"RAB3B"	"RAB3B, member RAS oncogene family"
"8174047"	"0.6326"	"0.1341458"	"1.54"	"-4.69081"	"0.18886526"	"TIMM8A"	"translocase of inner mitochondrial membrane 8 homolog A (yeast)"
"8173198"	"0.6326"	"0.13418042"	"1.54"	"-4.691"	"0.17273782"	"SPIN2A"	"spindlin family member 2A"
"7956524"	"0.6326"	"0.13419787"	"-1.54"	"-4.6911"	"-0.12768014"	"PIP4K2C"	"phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"8177544"	"0.6326"	"0.13420663"	"-1.54"	"-4.69114"	"-0.26347917"	"GUSBP9///GUSBP3///SMA5"	"glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
"7927926"	"0.6326"	"0.1342072"	"1.54"	"-4.69115"	"0.17605183"	"DDX50"	"DEAD-box helicase 50"
"8172573"	"0.6326"	"0.13421298"	"1.54"	"-4.69118"	"0.18312964"	"SYP"	"synaptophysin"
"7922309"	"0.6326"	"0.13422575"	"1.54"	"-4.69125"	"0.19852354"	"VAMP4"	"vesicle associated membrane protein 4"
"7919351"	"0.6326"	"0.13423228"	"-1.54"	"-4.69128"	"-0.23324721"	"NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF1///NBPF14"	"neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14"
"7951091"	"0.6326"	"0.13426347"	"-1.54"	"-4.69145"	"-0.30259334"	""	""
"7965723"	"0.6326"	"0.13430905"	"1.54"	"-4.6917"	"0.18361456"	"PXK///UHRF1BP1L"	"PX domain containing serine/threonine kinase like///UHRF1 binding protein 1 like"
"8074916"	"0.6326"	"0.13432286"	"-1.54"	"-4.69177"	"-0.1593524"	"DRICH1"	"aspartate rich 1"
"8168081"	"0.6326"	"0.13432914"	"-1.54"	"-4.69181"	"-0.29440522"	""	""
"7974303"	"0.6326"	"0.13433117"	"1.54"	"-4.69182"	"0.2008335"	"TMX1"	"thioredoxin related transmembrane protein 1"
"8083494"	"0.6327"	"0.13436207"	"-1.54"	"-4.69198"	"-0.43151285"	"MME"	"membrane metallo-endopeptidase"
"8000329"	"0.6328"	"0.13439393"	"1.54"	"-4.69216"	"0.15446181"	"PALB2"	"partner and localizer of BRCA2"
"8164006"	"0.633"	"0.13445682"	"-1.54"	"-4.6925"	"-0.35246195"	""	""
"8023843"	"0.633"	"0.13447881"	"-1.54"	"-4.69262"	"-0.15293882"	"FBXO15"	"F-box protein 15"
"8037657"	"0.633"	"0.13450659"	"-1.54"	"-4.69277"	"-0.1534869"	"DMPK"	"dystrophia myotonica protein kinase"
"8007550"	"0.6331"	"0.13453837"	"-1.54"	"-4.69294"	"-0.23178236"	"NAGS"	"N-acetylglutamate synthase"
"7965976"	"0.6332"	"0.13459144"	"1.54"	"-4.69322"	"0.17763951"	""	""
"7977161"	"0.6332"	"0.13459584"	"1.54"	"-4.69325"	"0.1078277"	"TDRD9"	"tudor domain containing 9"
"7963826"	"0.6332"	"0.13461781"	"-1.54"	"-4.69337"	"-0.32836872"	"PPP1R1A"	"protein phosphatase 1 regulatory inhibitor subunit 1A"
"8163599"	"0.6335"	"0.134712"	"-1.54"	"-4.69387"	"-0.175527"	"WHRN"	"whirlin"
"7920903"	"0.6335"	"0.13473399"	"1.54"	"-4.69399"	"0.14967105"	"SSR2"	"signal sequence receptor subunit 2"
"8089036"	"0.6335"	"0.13473404"	"1.54"	"-4.69399"	"0.11706668"	""	""
"7978391"	"0.6335"	"0.13476617"	"1.54"	"-4.69417"	"0.14867442"	"NOVA1"	"NOVA alternative splicing regulator 1"
"7976243"	"0.6336"	"0.13482523"	"1.54"	"-4.69448"	"0.12758499"	"CPSF2"	"cleavage and polyadenylation specific factor 2"
"8130567"	"0.6336"	"0.13482747"	"1.54"	"-4.6945"	"0.17730585"	"TCP1"	"t-complex 1"
"8084092"	"0.6336"	"0.13484144"	"1.54"	"-4.69457"	"0.19577112"	"NDUFB5"	"NADH:ubiquinone oxidoreductase subunit B5"
"8140579"	"0.6336"	"0.13485499"	"1.54"	"-4.69464"	"0.32095706"	"CACNA2D1"	"calcium voltage-gated channel auxiliary subunit alpha2delta 1"
"8066303"	"0.6336"	"0.13493399"	"-1.54"	"-4.69507"	"-0.16075828"	"CHD6"	"chromodomain helicase DNA binding protein 6"
"8088524"	"0.6336"	"0.13496058"	"-1.54"	"-4.69521"	"-0.15576663"	""	""
"8145702"	"0.6336"	"0.13496377"	"1.54"	"-4.69523"	"0.23134671"	"WRN"	"Werner syndrome RecQ like helicase"
"7980219"	"0.6336"	"0.13497603"	"-1.54"	"-4.6953"	"-0.14958996"	"RPS6KL1"	"ribosomal protein S6 kinase like 1"
"7893662"	"0.6336"	"0.13498081"	"1.54"	"-4.69532"	"0.12359349"	""	""
"7955448"	"0.6336"	"0.1349949"	"1.54"	"-4.6954"	"0.1275307"	""	""
"8002592"	"0.6336"	"0.13502527"	"1.54"	"-4.69556"	"0.12417086"	"AP1G1"	"adaptor related protein complex 1 gamma 1 subunit"
"7981084"	"0.6336"	"0.13513426"	"1.54"	"-4.69615"	"0.13275803"	"SERPINA9"	"serpin family A member 9"
"8025000"	"0.6336"	"0.13516007"	"-1.54"	"-4.69628"	"-0.1823458"	"VMAC"	"vimentin-type intermediate filament associated coiled-coil protein"
"7909841"	"0.6336"	"0.13518862"	"1.54"	"-4.69644"	"0.1800847"	"MARK1"	"microtubule affinity regulating kinase 1"
"8030366"	"0.6336"	"0.13519109"	"-1.54"	"-4.69645"	"-0.36146127"	"SNORD35A"	"small nucleolar RNA, C/D box 35A"
"8139859"	"0.6336"	"0.13519212"	"1.54"	"-4.69646"	"0.13561682"	"GUSB"	"glucuronidase beta"
"8152115"	"0.6336"	"0.13519253"	"1.54"	"-4.69646"	"0.1824143"	""	""
"7940851"	"0.6336"	"0.13521831"	"-1.54"	"-4.6966"	"-0.16078718"	"FLRT1"	"fibronectin leucine rich transmembrane protein 1"
"8043937"	"0.6336"	"0.13522451"	"1.54"	"-4.69663"	"0.11319689"	"CNOT11"	"CCR4-NOT transcription complex subunit 11"
"7894813"	"0.6336"	"0.13523384"	"1.54"	"-4.69668"	"0.19380506"	""	""
"7919271"	"0.6336"	"0.13524331"	"-1.54"	"-4.69673"	"-0.23231588"	"NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF1///NBPF14"	"neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14"
"8114733"	"0.6336"	"0.13527491"	"-1.54"	"-4.6969"	"-0.15938738"	"ARAP3"	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"7899753"	"0.6336"	"0.13528818"	"1.54"	"-4.69697"	"0.18855476"	"LCK"	"LCK proto-oncogene, Src family tyrosine kinase"
"7949719"	"0.6336"	"0.13529162"	"1.54"	"-4.69699"	"0.19181701"	"PC"	"pyruvate carboxylase"
"7948157"	"0.6336"	"0.13529208"	"-1.54"	"-4.69699"	"-0.17765596"	"OR9G4"	"olfactory receptor family 9 subfamily G member 4"
"7935859"	"0.6336"	"0.13534162"	"1.54"	"-4.69726"	"0.16694756"	""	""
"8011797"	"0.6336"	"0.1353539"	"-1.54"	"-4.69732"	"-0.14409455"	"INCA1"	"inhibitor of CDK, cyclin A1 interacting protein 1"
"8014666"	"0.6336"	"0.13536117"	"-1.54"	"-4.69736"	"-0.14025542"	"GPR179"	"G protein-coupled receptor 179"
"8180269"	"0.6336"	"0.13538246"	"1.54"	"-4.69748"	"0.21245483"	"TATDN1"	"TatD DNase domain containing 1"
"8026265"	"0.6336"	"0.13538268"	"-1.54"	"-4.69748"	"-0.18367033"	"RLN3///IL27RA"	"relaxin 3///interleukin 27 receptor subunit alpha"
"8131803"	"0.6336"	"0.13539369"	"1.54"	"-4.69754"	"0.60686976"	"IL6"	"interleukin 6"
"7918379"	"0.6336"	"0.13542173"	"1.54"	"-4.69769"	"0.50787408"	"GSTM3"	"glutathione S-transferase mu 3"
"8180208"	"0.6336"	"0.13544385"	"-1.54"	"-4.69781"	"-0.12235837"	""	""
"7937942"	"0.6336"	"0.13545181"	"-1.54"	"-4.69785"	"-0.19332077"	"OR52K1"	"olfactory receptor family 52 subfamily K member 1"
"7927955"	"0.6336"	"0.1354684"	"1.54"	"-4.69794"	"0.12946867"	"KIF1BP"	"KIF1 binding protein"
"8137942"	"0.6336"	"0.1354727"	"-1.54"	"-4.69796"	"-0.13548869"	"TNRC18"	"trinucleotide repeat containing 18"
"7928401"	"0.6336"	"0.13547444"	"1.53"	"-4.69797"	"0.22151477"	"CHCHD1"	"coiled-coil-helix-coiled-coil-helix domain containing 1"
"7903321"	"0.6336"	"0.13551456"	"1.53"	"-4.69819"	"0.16171673"	"RTCA"	"RNA 3'-terminal phosphate cyclase"
"8128394"	"0.6336"	"0.13552448"	"-1.53"	"-4.69824"	"-0.36254771"	"PNISR"	"PNN interacting serine and arginine rich protein"
"7980344"	"0.6341"	"0.13569751"	"-1.53"	"-4.69916"	"-0.16785679"	"ZDHHC22"	"zinc finger DHHC-type containing 22"
"7898799"	"0.6341"	"0.1357146"	"-1.53"	"-4.69926"	"-0.44685192"	"C1QC"	"complement C1q C chain"
"7978997"	"0.6341"	"0.13571993"	"1.53"	"-4.69928"	"0.21169301"	"MAP4K5"	"mitogen-activated protein kinase kinase kinase kinase 5"
"8074237"	"0.6341"	"0.1357259"	"-1.53"	"-4.69932"	"-0.3597823"	"CECR1"	"cat eye syndrome chromosome region, candidate 1"
"8008682"	"0.6341"	"0.13574147"	"-1.53"	"-4.6994"	"-0.13873725"	"MSI2"	"musashi RNA binding protein 2"
"8128077"	"0.6341"	"0.13577173"	"-1.53"	"-4.69956"	"-0.10514288"	""	""
"8113871"	"0.6341"	"0.13577755"	"-1.53"	"-4.69959"	"-0.09518177"	""	""
"8179595"	"0.6341"	"0.13578026"	"-1.53"	"-4.69961"	"-0.32394741"	"GABBR1"	"gamma-aminobutyric acid type B receptor subunit 1"
"8041617"	"0.6341"	"0.13580397"	"1.53"	"-4.69973"	"0.14078382"	"MTA3"	"metastasis associated 1 family member 3"
"8151432"	"0.6346"	"0.13593218"	"-1.53"	"-4.70042"	"-0.40775845"	""	""
"7896022"	"0.6348"	"0.1359956"	"1.53"	"-4.70076"	"0.21125355"	""	""
"8111915"	"0.6349"	"0.13602455"	"1.53"	"-4.70091"	"0.12039191"	"SEPP1"	"selenoprotein P, plasma, 1"
"7893293"	"0.6352"	"0.13610764"	"-1.53"	"-4.70135"	"-0.14620583"	""	""
"8052866"	"0.6352"	"0.13614264"	"1.53"	"-4.70154"	"0.16309873"	"FAM136A"	"family with sequence similarity 136 member A"
"7958931"	"0.6353"	"0.13618601"	"1.53"	"-4.70177"	"0.3143328"	"DTX1"	"deltex E3 ubiquitin ligase 1"
"8141765"	"0.6353"	"0.1362011"	"-1.53"	"-4.70185"	"-0.18884071"	""	""
"7958017"	"0.6355"	"0.13625584"	"-1.53"	"-4.70214"	"-0.11230226"	""	""
"7982876"	"0.6355"	"0.13627951"	"1.53"	"-4.70227"	"0.187922"	""	""
"7925448"	"0.6355"	"0.13630881"	"1.53"	"-4.70242"	"0.22919217"	""	""
"8062371"	"0.6355"	"0.13632433"	"1.53"	"-4.70251"	"0.17322292"	"MANBAL"	"mannosidase beta like"
"8154662"	"0.6355"	"0.13634483"	"1.53"	"-4.70262"	"0.16760593"	""	""
"8126943"	"0.6355"	"0.13636439"	"-1.53"	"-4.70272"	"-0.10881784"	"DEFB112"	"defensin beta 112"
"7922162"	"0.6355"	"0.13636904"	"1.53"	"-4.70274"	"0.30946377"	"SLC19A2"	"solute carrier family 19 member 2"
"7895643"	"0.6359"	"0.13647551"	"-1.53"	"-4.70331"	"-0.19356655"	""	""
"8102610"	"0.6359"	"0.13648421"	"1.53"	"-4.70336"	"0.16173118"	"QRFPR"	"pyroglutamylated RFamide peptide receptor"
"7925705"	"0.636"	"0.13662208"	"-1.53"	"-4.70409"	"-0.11680759"	"ZNF496///ZNF496"	"zinc finger protein 496///zinc finger protein 496"
"8174737"	"0.636"	"0.13664328"	"1.53"	"-4.7042"	"0.14742961"	"NKAP"	"NFKB activating protein"
"8168456"	"0.636"	"0.1366565"	"-1.53"	"-4.70427"	"-0.10990026"	""	""
"7916836"	"0.636"	"0.13665917"	"1.53"	"-4.70429"	"0.20032416"	"SERBP1"	"SERPINE1 mRNA binding protein 1"
"7905986"	"0.636"	"0.13666111"	"-1.53"	"-4.7043"	"-0.29820793"	"FDPS"	"farnesyl diphosphate synthase"
"8039075"	"0.636"	"0.13666703"	"-1.53"	"-4.70433"	"-0.20487474"	"VN1R4"	"vomeronasal 1 receptor 4"
"7954021"	"0.636"	"0.13669219"	"1.53"	"-4.70446"	"0.21301353"	"CREBL2"	"cAMP responsive element binding protein like 2"
"7904569"	"0.636"	"0.13670104"	"-1.53"	"-4.70451"	"-0.18390436"	"NBPF20"	"neuroblastoma breakpoint family member 20"
"7959087"	"0.636"	"0.13670507"	"-1.53"	"-4.70453"	"-0.15407438"	"SRRM4"	"serine/arginine repetitive matrix 4"
"8064557"	"0.636"	"0.13671197"	"-1.53"	"-4.70457"	"-0.14184109"	"PCED1A"	"PC-esterase domain containing 1A"
"8056823"	"0.6362"	"0.13675656"	"-1.53"	"-4.7048"	"-0.12719741"	""	""
"7975410"	"0.6362"	"0.13678832"	"-1.53"	"-4.70497"	"-0.1833214"	""	""
"8167099"	"0.6362"	"0.13683295"	"-1.53"	"-4.70521"	"-0.25209277"	"INE1"	"inactivation escape 1 (non-protein coding)"
"8121076"	"0.6362"	"0.13687508"	"1.53"	"-4.70543"	"0.20694161"	"PNRC1"	"proline rich nuclear receptor coactivator 1"
"7964248"	"0.6362"	"0.13689803"	"1.53"	"-4.70555"	"0.16627912"	"SNORD59A"	"small nucleolar RNA, C/D box 59A"
"7939477"	"0.6362"	"0.1369012"	"1.53"	"-4.70557"	"0.14240691"	"SEC14L1P1///ALKBH3"	"SEC14 like 1 pseudogene 1///alkB homolog 3, alpha-ketoglutaratedependent dioxygenase"
"8051322"	"0.6362"	"0.13691665"	"-1.53"	"-4.70565"	"-0.15878593"	"XDH"	"xanthine dehydrogenase"
"7895695"	"0.6362"	"0.13691764"	"-1.53"	"-4.70566"	"-0.55044715"	""	""
"8175442"	"0.6362"	"0.13692829"	"-1.53"	"-4.70571"	"-0.19006637"	"LINC00889"	"long intergenic non-protein coding RNA 889"
"8070102"	"0.6362"	"0.13694121"	"1.53"	"-4.70578"	"0.15863496"	"GART"	"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
"8168900"	"0.6362"	"0.13696787"	"-1.53"	"-4.70592"	"-0.10980034"	"NXF2B///NXF2///NXF2B///NXF2"	"nuclear RNA export factor 2B///nuclear RNA export factor 2///nuclear RNA export factor 2B///nuclear RNA export factor 2"
"7977736"	"0.6362"	"0.13697304"	"1.53"	"-4.70595"	"0.17501015"	"RAB2B"	"RAB2B, member RAS oncogene family"
"7981984"	"0.6362"	"0.13701372"	"1.53"	"-4.70616"	"0.51110611"	"SNORD116-18"	"small nucleolar RNA, C/D box 116-18"
"7896460"	"0.6362"	"0.13702581"	"1.53"	"-4.70623"	"0.34639299"	""	""
"8173503"	"0.6363"	"0.13706211"	"-1.53"	"-4.70642"	"-0.20610426"	"RGAG4"	"retrotransposon gag domain containing 4"
"7929012"	"0.6363"	"0.13708011"	"1.53"	"-4.70651"	"0.22689867"	"STAMBPL1"	"STAM binding protein like 1"
"8149907"	"0.6364"	"0.13712319"	"1.53"	"-4.70674"	"0.20576547"	"TRIM35"	"tripartite motif containing 35"
"7966829"	"0.6365"	"0.13718008"	"1.53"	"-4.70704"	"0.1667294"	"WSB2"	"WD repeat and SOCS box containing 2"
"8132978"	"0.6365"	"0.13719494"	"-1.53"	"-4.70712"	"-0.18400429"	"LINC01001///LINC01002///LINC00265"	"long intergenic non-protein coding RNA 1001///long intergenic non-protein coding RNA 1002///long intergenic non-protein coding RNA 265"
"8043218"	"0.6365"	"0.13720445"	"1.53"	"-4.70717"	"0.10982211"	"USP39"	"ubiquitin specific peptidase 39"
"8088339"	"0.6366"	"0.13724385"	"1.53"	"-4.70738"	"0.20723699"	"ARF4"	"ADP ribosylation factor 4"
"7963210"	"0.6366"	"0.13724529"	"-1.53"	"-4.70739"	"-0.1344432"	""	""
"7945652"	"0.6369"	"0.13733946"	"-1.53"	"-4.70788"	"-0.30436191"	"KRTAP5-3"	"keratin associated protein 5-3"
"7892578"	"0.637"	"0.13736933"	"1.53"	"-4.70804"	"0.30216034"	""	""
"8114550"	"0.6372"	"0.13749138"	"1.53"	"-4.70869"	"0.11071054"	"NRG2"	"neuregulin 2"
"7896060"	"0.6372"	"0.13749705"	"1.53"	"-4.70872"	"0.1954741"	""	""
"8146225"	"0.6372"	"0.13751235"	"1.53"	"-4.7088"	"0.15910322"	"SMIM19"	"small integral membrane protein 19"
"7893216"	"0.6372"	"0.13751979"	"1.53"	"-4.70884"	"0.57519882"	""	""
"8066459"	"0.6372"	"0.13752315"	"-1.53"	"-4.70885"	"-0.27021395"	""	""
"8038695"	"0.6374"	"0.13758949"	"-1.53"	"-4.7092"	"-0.13946398"	"KLK7"	"kallikrein related peptidase 7"
"7923976"	"0.6377"	"0.13767321"	"-1.53"	"-4.70964"	"-0.21295616"	"MIR29B2"	"microRNA 29b-2"
"8069859"	"0.6377"	"0.1376983"	"-1.53"	"-4.70977"	"-0.11997005"	"KRTAP21-1"	"keratin associated protein 21-1"
"7895006"	"0.6377"	"0.13771259"	"1.53"	"-4.70985"	"0.38126848"	""	""
"8084943"	"0.6377"	"0.13772649"	"-1.53"	"-4.70992"	"-0.14010691"	"UBXN7-AS1"	"UBXN7 antisense RNA 1"
"8031759"	"0.6377"	"0.1377407"	"1.53"	"-4.71"	"0.14405728"	"ZNF773"	"zinc finger protein 773"
"8149208"	"0.6379"	"0.13781357"	"-1.53"	"-4.71038"	"-0.23515789"	"OR7E125P"	"olfactory receptor family 7 subfamily E member 125 pseudogene"
"7971731"	"0.6379"	"0.13785195"	"-1.53"	"-4.71058"	"-0.2069879"	"ATP7B"	"ATPase copper transporting beta"
"7927265"	"0.6379"	"0.13787543"	"-1.53"	"-4.71071"	"-0.12711388"	""	""
"7927517"	"0.6379"	"0.13787543"	"-1.53"	"-4.71071"	"-0.12711388"	""	""
"7933595"	"0.6379"	"0.13787543"	"-1.53"	"-4.71071"	"-0.12711388"	""	""
"8074371"	"0.6379"	"0.13788801"	"1.53"	"-4.71077"	"0.13061656"	"DGCR14"	"DiGeorge syndrome critical region gene 14"
"8107594"	"0.6381"	"0.13802275"	"1.52"	"-4.71148"	"0.15993702"	"SNCAIP"	"synuclein alpha interacting protein"
"8136557"	"0.6381"	"0.13806003"	"-1.52"	"-4.71167"	"-0.23170422"	"TBXAS1"	"thromboxane A synthase 1"
