"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7908597"	"0.481012"	"4.17e-02"	"-2.117802"	"-3.84735"	"-0.1870605"	"NR5A2"	"nuclear receptor subfamily 5 group A member 2"
"8103260"	"0.481012"	"4.17e-02"	"-2.117762"	"-3.84742"	"-0.1665017"	"DCHS2"	"dachsous cadherin-related 2"
"8072482"	"0.481012"	"4.17e-02"	"2.117753"	"-3.84744"	"0.2595499"	""	""
"7894027"	"0.481012"	"4.17e-02"	"-2.117501"	"-3.84787"	"-0.3671206"	""	""
"7920664"	"0.481012"	"4.17e-02"	"2.117439"	"-3.84798"	"0.315838"	"THBS3"	"thrombospondin 3"
"8058052"	"0.481012"	"4.18e-02"	"-2.116831"	"-3.84904"	"-0.1898486"	"HSPD1"	"heat shock protein family D (Hsp60) member 1"
"8104901"	"0.481012"	"4.18e-02"	"2.116691"	"-3.84928"	"0.5772076"	"IL7R"	"interleukin 7 receptor"
"7894189"	"0.481012"	"4.18e-02"	"-2.116627"	"-3.84939"	"-0.387899"	""	""
"7896090"	"0.481012"	"4.18e-02"	"-2.116627"	"-3.84939"	"-0.387899"	""	""
"7980906"	"0.481012"	"4.18e-02"	"2.116292"	"-3.84997"	"0.3729681"	""	""
"7947363"	"0.481012"	"4.18e-02"	"-2.116228"	"-3.85008"	"-0.2087951"	"WT1"	"Wilms tumor 1"
"7975987"	"0.481012"	"4.19e-02"	"2.116102"	"-3.8503"	"0.2156982"	""	""
"8099721"	"0.481012"	"4.19e-02"	"2.115757"	"-3.8509"	"0.4351373"	"SEL1L3"	"SEL1L family member 3"
"8137874"	"0.481012"	"4.19e-02"	"2.115562"	"-3.85124"	"0.2230285"	"CARD11"	"caspase recruitment domain family member 11"
"7941311"	"0.481012"	"4.19e-02"	"2.115529"	"-3.85129"	"0.1777806"	"EHBP1L1///SIPA1"	"EH domain binding protein 1 like 1///signal-induced proliferation-associated 1"
"8089729"	"0.481012"	"4.19e-02"	"-2.115382"	"-3.85155"	"-0.1820015"	"IGSF11"	"immunoglobulin superfamily member 11"
"7918900"	"0.481012"	"4.19e-02"	"2.115356"	"-3.85159"	"0.2901109"	""	""
"8140965"	"0.481012"	"4.19e-02"	"-2.115235"	"-3.8518"	"-0.3480152"	""	""
"8127201"	"0.481012"	"4.19e-02"	"-2.115174"	"-3.85191"	"-0.1590775"	"COL21A1"	"collagen type XXI alpha 1 chain"
"7895204"	"0.481012"	"4.20e-02"	"2.115111"	"-3.85202"	"0.3602884"	""	""
"8056039"	"0.481083"	"4.20e-02"	"2.114648"	"-3.85282"	"0.3319579"	""	""
"8107920"	"0.481083"	"4.20e-02"	"2.114637"	"-3.85284"	"0.2145818"	"SLC22A5"	"solute carrier family 22 member 5"
"8080562"	"0.481083"	"4.20e-02"	"-2.114567"	"-3.85296"	"-0.374919"	"IL17RB"	"interleukin 17 receptor B"
"8147065"	"0.481232"	"4.20e-02"	"2.114266"	"-3.85348"	"0.2899541"	"RALYL"	"RALY RNA binding protein-like"
"8148265"	"0.481295"	"4.20e-02"	"-2.114048"	"-3.85386"	"-0.1758093"	"RNF139"	"ring finger protein 139"
"8170633"	"0.481554"	"4.21e-02"	"-2.113276"	"-3.8552"	"-0.2343788"	""	""
"8175773"	"0.481554"	"4.21e-02"	"-2.113276"	"-3.8552"	"-0.2343788"	""	""
"8151540"	"0.481554"	"4.21e-02"	"-2.113257"	"-3.85523"	"-0.2916401"	""	""
"8171791"	"0.481554"	"4.21e-02"	"2.113106"	"-3.85549"	"0.3020288"	"SMPX"	"small muscle protein, X-linked"
"7986541"	"0.481554"	"4.21e-02"	"2.113009"	"-3.85566"	"0.1967745"	"LOC100288778///WASH1///LOC100134445///WASH7P///WASH5P///WASH2P///WASH3P"	"WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///uncharacterized LOC100134445///WAS protein family homolog 7 pseudogene///WAS protein family homolog 5 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene"
"7896171"	"0.481639"	"4.22e-02"	"2.112627"	"-3.85632"	"0.6041857"	""	""
"7949277"	"0.481639"	"4.22e-02"	"-2.112043"	"-3.85733"	"-0.1919005"	"ATG2A"	"autophagy related 2A"
"7940287"	"0.481639"	"4.23e-02"	"2.111489"	"-3.85829"	"0.4225975"	"MS4A1"	"membrane spanning 4-domains A1"
"7969861"	"0.481639"	"4.23e-02"	"2.111392"	"-3.85846"	"0.6402008"	"ITGBL1"	"integrin subunit beta like 1"
"7958202"	"0.481639"	"4.23e-02"	"2.111241"	"-3.85872"	"0.2841974"	"CHST11"	"carbohydrate (chondroitin 4) sulfotransferase 11"
"8050813"	"0.481639"	"4.23e-02"	"2.111204"	"-3.85879"	"0.1378137"	"DNMT3A"	"DNA methyltransferase 3 alpha"
"8048715"	"0.481639"	"4.23e-02"	"2.111036"	"-3.85908"	"0.1182895"	""	""
"8092931"	"0.481639"	"4.23e-02"	"-2.110995"	"-3.85915"	"-0.1711301"	""	""
"8050924"	"0.481639"	"4.23e-02"	"-2.110872"	"-3.85936"	"-0.1761879"	"ADGRF3"	"adhesion G protein-coupled receptor F3"
"8042337"	"0.481639"	"4.24e-02"	"2.110604"	"-3.85983"	"0.2117942"	"ACTR2"	"ARP2 actin related protein 2 homolog"
"7993371"	"0.481639"	"4.24e-02"	"2.110424"	"-3.86014"	"0.1597049"	"NOMO3///NOMO2///NOMO1"	"NODAL modulator 3///NODAL modulator 2///NODAL modulator 1"
"7993511"	"0.481639"	"4.24e-02"	"2.110424"	"-3.86014"	"0.1597049"	"NOMO3///NOMO2///NOMO1"	"NODAL modulator 3///NODAL modulator 2///NODAL modulator 1"
"7999791"	"0.481639"	"4.24e-02"	"2.110424"	"-3.86014"	"0.1597049"	"NOMO3///NOMO2///NOMO1"	"NODAL modulator 3///NODAL modulator 2///NODAL modulator 1"
"7894826"	"0.481639"	"4.24e-02"	"-2.110386"	"-3.8602"	"-0.2106025"	""	""
"8111913"	"0.481639"	"4.24e-02"	"-2.109904"	"-3.86104"	"-0.2592371"	""	""
"8147242"	"0.481639"	"4.24e-02"	"-2.109869"	"-3.8611"	"-0.2178481"	""	""
"8101774"	"0.481639"	"4.24e-02"	"2.109702"	"-3.86139"	"0.170405"	"TMSB4XP6///TMSB4XP2///TMSB4X"	"thymosin beta 4, X-linked pseudogene 6///thymosin beta 4, X-linked pseudogene 2///thymosin beta 4, X-linked"
"8052598"	"0.481639"	"4.24e-02"	"2.10967"	"-3.86144"	"0.3404787"	"WDPCP"	"WD repeat containing planar cell polarity effector"
"7958800"	"0.481639"	"4.25e-02"	"-2.109665"	"-3.86145"	"-0.1388595"	"MAPKAPK5"	"mitogen-activated protein kinase-activated protein kinase 5"
"7934755"	"0.481639"	"4.25e-02"	"-2.109322"	"-3.86204"	"-0.1982685"	"MAT1A"	"methionine adenosyltransferase 1A"
"8000323"	"0.481639"	"4.25e-02"	"-2.109283"	"-3.86211"	"-0.1932272"	"NDUFAB1"	"NADH:ubiquinone oxidoreductase subunit AB1"
"8117243"	"0.481639"	"4.25e-02"	"2.109155"	"-3.86233"	"0.2199839"	"CARMIL1"	"capping protein regulator and myosin 1 linker 1"
"8028286"	"0.481639"	"4.25e-02"	"2.10904"	"-3.86253"	"0.2287456"	"SIPA1L3"	"signal induced proliferation associated 1 like 3"
"8174820"	"0.481639"	"4.25e-02"	"-2.10883"	"-3.86289"	"-0.2117221"	"C1GALT1C1"	"C1GALT1 specific chaperone 1"
"7962248"	"0.481639"	"4.26e-02"	"2.10854"	"-3.86339"	"0.1515221"	""	""
"7893674"	"0.481639"	"4.26e-02"	"-2.108492"	"-3.86348"	"-0.29386"	""	""
"7893982"	"0.481639"	"4.26e-02"	"-2.108492"	"-3.86348"	"-0.29386"	""	""
"8103540"	"0.481639"	"4.26e-02"	"2.108344"	"-3.86373"	"0.1089825"	""	""
"8180240"	"0.481639"	"4.26e-02"	"2.108038"	"-3.86426"	"0.4714996"	""	""
"8052872"	"0.481639"	"4.26e-02"	"2.107836"	"-3.86461"	"0.2030388"	"TGFA"	"transforming growth factor alpha"
"8122202"	"0.481639"	"4.26e-02"	"2.107782"	"-3.86471"	"0.1625154"	"MYB"	"MYB proto-oncogene, transcription factor"
"7916262"	"0.481639"	"4.26e-02"	"-2.107611"	"-3.865"	"-0.1429733"	"C1orf123///CPT2"	"chromosome 1 open reading frame 123///carnitine palmitoyltransferase 2"
"7925587"	"0.481639"	"4.27e-02"	"-2.107496"	"-3.8652"	"-0.1977771"	""	""
"7969567"	"0.481639"	"4.27e-02"	"2.106901"	"-3.86623"	"0.1214495"	""	""
"8137680"	"0.481639"	"4.28e-02"	"2.106419"	"-3.86706"	"0.2743776"	"ADAP1"	"ArfGAP with dual PH domains 1"
"8131705"	"0.481639"	"4.28e-02"	"-2.106314"	"-3.86724"	"-0.3349287"	"RPL23P8"	"ribosomal protein L23 pseudogene 8"
"8040372"	"0.481639"	"4.28e-02"	"2.1063"	"-3.86727"	"0.3036876"	""	""
"7896194"	"0.481639"	"4.28e-02"	"-2.106089"	"-3.86763"	"-0.3922524"	""	""
"8062944"	"0.481639"	"4.28e-02"	"2.105912"	"-3.86794"	"0.1584407"	"SEMG2"	"semenogelin II"
"8076223"	"0.481639"	"4.28e-02"	"-2.10589"	"-3.86798"	"-0.448302"	"SNORD43"	"small nucleolar RNA, C/D box 43"
"7981732"	"0.481639"	"4.28e-02"	"2.105665"	"-3.86837"	"0.8811014"	"IGHG4///IGHA2"	"immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)"
"7952313"	"0.481639"	"4.29e-02"	"2.105296"	"-3.869"	"0.3819558"	"MIRLET7A2"	"microRNA let-7a-2"
"8170965"	"0.481639"	"4.29e-02"	"-2.105264"	"-3.86906"	"-0.1771974"	"CTAG1A///CTAG2///CTAG1B"	"cancer/testis antigen 1A///cancer/testis antigen 2///cancer/testis antigen 1B"
"8176149"	"0.481639"	"4.29e-02"	"-2.105264"	"-3.86906"	"-0.1771974"	"CTAG1A///CTAG2///CTAG1B"	"cancer/testis antigen 1A///cancer/testis antigen 2///cancer/testis antigen 1B"
"8017402"	"0.481639"	"4.29e-02"	"2.105147"	"-3.86926"	"0.1425468"	"STRADA"	"STE20-related kinase adaptor alpha"
"8011832"	"0.481639"	"4.29e-02"	"-2.10507"	"-3.86939"	"-0.1744155"	"NUP88"	"nucleoporin 88"
"8007497"	"0.481639"	"4.29e-02"	"2.104709"	"-3.87002"	"0.1565471"	""	""
"8058869"	"0.481639"	"4.30e-02"	"2.104268"	"-3.87078"	"0.2330852"	"TNS1"	"tensin 1"
"8130783"	"0.481639"	"4.30e-02"	"2.103962"	"-3.87131"	"0.2579804"	""	""
"7896351"	"0.481639"	"4.30e-02"	"2.103823"	"-3.87155"	"0.7467378"	""	""
"7938286"	"0.481639"	"4.30e-02"	"-2.103809"	"-3.87157"	"-0.1725989"	"RPL27A"	"ribosomal protein L27a"
"8098604"	"0.481639"	"4.30e-02"	"-2.10373"	"-3.87171"	"-0.5214516"	"ANKRD37///UFSP2"	"ankyrin repeat domain 37///UFM1 specific peptidase 2"
"7916120"	"0.481639"	"4.30e-02"	"-2.103637"	"-3.87187"	"-0.2729655"	"TXNDC12"	"thioredoxin domain containing 12"
"7916491"	"0.481639"	"4.30e-02"	"-2.103557"	"-3.87201"	"-0.4431155"	""	""
"7989657"	"0.481639"	"4.30e-02"	"2.103525"	"-3.87206"	"0.2411465"	"KIAA0101"	"KIAA0101"
"8062041"	"0.481639"	"4.30e-02"	"2.103207"	"-3.87261"	"0.4386593"	"ACSS2"	"acyl-CoA synthetase short-chain family member 2"
"8038407"	"0.481639"	"4.31e-02"	"2.103143"	"-3.87272"	"0.1936362"	"RRAS"	"related RAS viral (r-ras) oncogene homolog"
"7995843"	"0.481639"	"4.31e-02"	"2.103055"	"-3.87287"	"0.1885752"	"NUP93"	"nucleoporin 93"
"7992516"	"0.481639"	"4.31e-02"	"-2.10279"	"-3.87333"	"-0.4020091"	""	""
"7895871"	"0.481639"	"4.31e-02"	"-2.102721"	"-3.87345"	"-0.2666244"	""	""
"8043024"	"0.481639"	"4.31e-02"	"2.102592"	"-3.87367"	"0.1395952"	""	""
"8101002"	"0.481639"	"4.31e-02"	"2.102575"	"-3.8737"	"0.1886919"	"BTC"	"betacellulin"
"8073032"	"0.481639"	"4.31e-02"	"-2.10254"	"-3.87376"	"-0.1785769"	"TOMM22"	"translocase of outer mitochondrial membrane 22"
"8150087"	"0.481639"	"4.31e-02"	"-2.102441"	"-3.87393"	"-0.3669045"	""	""
"8023828"	"0.481639"	"4.31e-02"	"2.10229"	"-3.87419"	"0.158647"	"NETO1"	"neuropilin and tolloid like 1"
"7974870"	"0.481639"	"4.31e-02"	"-2.10214"	"-3.87445"	"-0.2789834"	"SNAPC1"	"small nuclear RNA activating complex polypeptide 1"
"8049166"	"0.481639"	"4.32e-02"	"-2.102"	"-3.87469"	"-0.2138583"	"CHRNG"	"cholinergic receptor nicotinic gamma subunit"
"8155268"	"0.481639"	"4.32e-02"	"-2.101981"	"-3.87472"	"-0.2316799"	"POLR1E"	"RNA polymerase I subunit E"
"8103235"	"0.481639"	"4.32e-02"	"2.101949"	"-3.87478"	"0.1334838"	"TIGD4"	"tigger transposable element derived 4"
"7956819"	"0.481639"	"4.32e-02"	"2.101901"	"-3.87486"	"0.3277994"	"RASSF3"	"Ras association domain family member 3"
"7895787"	"0.481639"	"4.32e-02"	"-2.101825"	"-3.87499"	"-0.2344828"	""	""
"7981266"	"0.481806"	"4.32e-02"	"-2.101435"	"-3.87567"	"-0.2314437"	"CCDC85C"	"coiled-coil domain containing 85C"
"8149725"	"0.481806"	"4.32e-02"	"2.101356"	"-3.8758"	"0.3586762"	"PEBP4"	"phosphatidylethanolamine binding protein 4"
"8095303"	"0.481812"	"4.33e-02"	"2.100972"	"-3.87647"	"0.3798997"	"ADGRL3"	"adhesion G protein-coupled receptor L3"
"8133531"	"0.481812"	"4.33e-02"	"2.100836"	"-3.8767"	"0.2488489"	"PMS2P9///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P5///PMS2P2///PMS2P1"	"PMS1 homolog 2, mismatch repair system component pseudogene 9///DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1"
"8112376"	"0.481812"	"4.33e-02"	"2.10083"	"-3.87671"	"0.4453718"	"CENPK"	"centromere protein K"
"7929424"	"0.481812"	"4.33e-02"	"-2.100732"	"-3.87688"	"-0.1175842"	"TBC1D12"	"TBC1 domain family member 12"
"8029710"	"0.481842"	"4.33e-02"	"2.100548"	"-3.8772"	"0.1943703"	"VASP"	"vasodilator-stimulated phosphoprotein"
"7955869"	"0.482523"	"4.34e-02"	"2.099648"	"-3.87875"	"0.1426194"	"HOXC8"	"homeobox C8"
"8127141"	"0.482523"	"4.34e-02"	"-2.099383"	"-3.8792"	"-0.1765007"	""	""
"8114145"	"0.482523"	"4.34e-02"	"-2.099173"	"-3.87957"	"-0.1852657"	"VDAC1"	"voltage dependent anion channel 1"
"7895989"	"0.482523"	"4.34e-02"	"2.099145"	"-3.87962"	"0.345048"	""	""
"7931155"	"0.482523"	"4.34e-02"	"-2.099124"	"-3.87965"	"-0.1698"	"FAM24A"	"family with sequence similarity 24 member A"
"8074688"	"0.482817"	"4.35e-02"	"-2.098633"	"-3.8805"	"-0.2378078"	"THAP7"	"THAP domain containing 7"
"7897441"	"0.482817"	"4.35e-02"	"-2.098473"	"-3.88077"	"-0.1905919"	"H6PD"	"hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"7894834"	"0.482817"	"4.35e-02"	"-2.09838"	"-3.88093"	"-0.3635245"	""	""
"8097058"	"0.483263"	"4.36e-02"	"-2.097566"	"-3.88234"	"-0.3243297"	"CEP170P1"	"centrosomal protein 170 pseudogene 1"
"8109843"	"0.483263"	"4.36e-02"	"2.09755"	"-3.88236"	"0.3627225"	"DOCK2"	"dedicator of cytokinesis 2"
"8136045"	"0.483263"	"4.36e-02"	"2.097491"	"-3.88247"	"0.1790998"	"IRF5"	"interferon regulatory factor 5"
"8003467"	"0.483759"	"4.37e-02"	"2.096797"	"-3.88366"	"0.1699513"	"CHMP1A"	"charged multivesicular body protein 1A"
"7896330"	"0.483759"	"4.37e-02"	"2.096535"	"-3.88411"	"0.5904403"	""	""
"7966257"	"0.483759"	"4.37e-02"	"-2.096533"	"-3.88412"	"-0.3221327"	""	""
"8073752"	"0.483759"	"4.37e-02"	"2.09623"	"-3.88464"	"0.3627322"	"FAM118A"	"family with sequence similarity 118 member A"
"7924445"	"0.483759"	"4.37e-02"	"2.096204"	"-3.88468"	"0.1885678"	"C1orf140"	"uncharacterized LOC400804"
"8127526"	"0.483759"	"4.37e-02"	"-2.096094"	"-3.88487"	"-0.1941853"	"RPL39L///RPL39"	"ribosomal protein L39 like///ribosomal protein L39"
"8070863"	"0.484807"	"4.38e-02"	"-2.094939"	"-3.88686"	"-0.1597133"	"SSR4P1"	"signal sequence receptor subunit 4 pseudogene 1"
"8075553"	"0.484816"	"4.38e-02"	"-2.094749"	"-3.88719"	"-0.247612"	""	""
"8041027"	"0.484816"	"4.39e-02"	"-2.094623"	"-3.8874"	"-0.2217085"	"MRPL33"	"mitochondrial ribosomal protein L33"
"8045559"	"0.484879"	"4.39e-02"	"2.094409"	"-3.88777"	"0.1420128"	""	""
"8002999"	"0.484943"	"4.39e-02"	"-2.094049"	"-3.88839"	"-0.1822112"	"GCSHP3///LOC729080///GCSH"	"glycine cleavage system protein H pseudogene 3///glycine cleavage system protein H (aminomethyl carrier) pseudogene///glycine cleavage system protein H"
"7906988"	"0.484943"	"4.39e-02"	"-2.094041"	"-3.88841"	"-0.1831945"	"LOC440700"	"carbonic anhydrase 14 pseudogene"
"8028552"	"0.485001"	"4.39e-02"	"-2.093832"	"-3.88877"	"-0.1887432"	"NFKBIB"	"NFKB inhibitor beta"
"8069142"	"0.485062"	"4.40e-02"	"-2.093621"	"-3.88913"	"-0.3092046"	"KRTAP10-4"	"keratin associated protein 10-4"
"8105436"	"0.485063"	"4.40e-02"	"2.093293"	"-3.88969"	"0.2137699"	"MAP3K1"	"mitogen-activated protein kinase kinase kinase 1"
"8131869"	"0.485063"	"4.40e-02"	"-2.093176"	"-3.88989"	"-0.2491509"	"RPS2P32"	"ribosomal protein S2 pseudogene 32"
"8068395"	"0.485063"	"4.40e-02"	"2.093092"	"-3.89004"	"0.1551483"	""	""
"8009761"	"0.485063"	"4.40e-02"	"2.093006"	"-3.89019"	"0.1649709"	"NUP85"	"nucleoporin 85"
"8026712"	"0.485536"	"4.41e-02"	"-2.09226"	"-3.89147"	"-0.1921383"	"ANKLE1///BABAM1"	"ankyrin repeat and LEM domain containing 1///BRISC and BRCA1 A complex member 1"
"8096765"	"0.485536"	"4.41e-02"	"-2.092248"	"-3.89149"	"-0.2003885"	"RPL34"	"ribosomal protein L34"
"7895913"	"0.485701"	"4.41e-02"	"2.091938"	"-3.89202"	"0.2045711"	""	""
"8148057"	"0.48575"	"4.41e-02"	"-2.091623"	"-3.89256"	"-0.3196054"	""	""
"7913824"	"0.48575"	"4.41e-02"	"2.091585"	"-3.89263"	"0.4067139"	"RSRP1"	"arginine and serine rich protein 1"
"7972259"	"0.485796"	"4.42e-02"	"-2.091389"	"-3.89297"	"-0.200133"	"DCT"	"dopachrome tautomerase"
"7989365"	"0.485801"	"4.42e-02"	"-2.091157"	"-3.89337"	"-0.3516468"	"RORA"	"RAR related orphan receptor A"
"7925320"	"0.485801"	"4.42e-02"	"-2.091078"	"-3.8935"	"-0.1842971"	"NID1"	"nidogen 1"
"8142981"	"0.486061"	"4.42e-02"	"2.090677"	"-3.89419"	"0.4465705"	"PODXL"	"podocalyxin like"
"7930162"	"0.486154"	"4.43e-02"	"-2.090436"	"-3.8946"	"-0.218655"	"WBP1L"	"WW domain binding protein 1-like"
"8058570"	"0.486613"	"4.43e-02"	"-2.089846"	"-3.89562"	"-0.2421001"	"KANSL1L"	"KAT8 regulatory NSL complex subunit 1 like"
"7980603"	"0.486759"	"4.43e-02"	"-2.089493"	"-3.89622"	"-0.1597999"	""	""
"7934026"	"0.486759"	"4.44e-02"	"2.089261"	"-3.89662"	"0.2883478"	"DNA2"	"DNA replication helicase/nuclease 2"
"8172086"	"0.486759"	"4.44e-02"	"-2.089249"	"-3.89664"	"-0.5216215"	""	""
"8108995"	"0.486866"	"4.44e-02"	"2.088994"	"-3.89708"	"0.1244579"	"SCGB3A2"	"secretoglobin family 3A member 2"
"8163452"	"0.487142"	"4.44e-02"	"2.088579"	"-3.89779"	"0.1471813"	"FKBP15"	"FK506 binding protein 15"
"8043465"	"0.487226"	"4.45e-02"	"2.088346"	"-3.89819"	"0.7024615"	"IGKC"	"immunoglobulin kappa constant"
"8110916"	"0.487295"	"4.45e-02"	"2.087974"	"-3.89883"	"0.1932971"	"LOC442132"	"golgin A6 family-like 1 pseudogene"
"8054477"	"0.487295"	"4.45e-02"	"-2.087923"	"-3.89892"	"-0.2175765"	"RPL22"	"ribosomal protein L22"
"8079759"	"0.487295"	"4.45e-02"	"-2.087693"	"-3.89931"	"-0.2012928"	"BSN"	"bassoon presynaptic cytomatrix protein"
"7894507"	"0.487295"	"4.45e-02"	"2.087519"	"-3.89961"	"0.4459317"	""	""
"8081564"	"0.487295"	"4.45e-02"	"2.087518"	"-3.89961"	"0.4223849"	"CD96"	"CD96 molecule"
"7902913"	"0.488123"	"4.46e-02"	"2.086579"	"-3.90123"	"0.3069204"	"CDC7"	"cell division cycle 7"
"7966688"	"0.488486"	"4.47e-02"	"2.08577"	"-3.90261"	"0.1863921"	""	""
"8174710"	"0.488486"	"4.47e-02"	"-2.085676"	"-3.90278"	"-0.1903438"	"RPL39L///RPL39"	"ribosomal protein L39 like///ribosomal protein L39"
"8055269"	"0.488486"	"4.47e-02"	"2.085561"	"-3.90297"	"0.1148099"	""	""
"7906469"	"0.488486"	"4.47e-02"	"-2.085325"	"-3.90338"	"-0.2169736"	"DUSP23"	"dual specificity phosphatase 23"
"8090546"	"0.488486"	"4.48e-02"	"-2.084935"	"-3.90405"	"-0.1193207"	"CNBP"	"CCHC-type zinc finger nucleic acid binding protein"
"8013784"	"0.488486"	"4.48e-02"	"2.084784"	"-3.90431"	"0.1293731"	"MIR451A"	"microRNA 451a"
"8121257"	"0.488486"	"4.48e-02"	"2.084702"	"-3.90445"	"0.4761296"	"PRDM1"	"PR/SET domain 1"
"8086148"	"0.488486"	"4.48e-02"	"-2.084695"	"-3.90446"	"-0.1890563"	""	""
"7913972"	"0.488486"	"4.48e-02"	"-2.084683"	"-3.90448"	"-0.1544672"	""	""
"8093957"	"0.488486"	"4.48e-02"	"-2.084648"	"-3.90454"	"-0.1856576"	"BLOC1S4"	"biogenesis of lysosomal organelles complex 1 subunit 4"
"8064451"	"0.488486"	"4.48e-02"	"2.084561"	"-3.90469"	"0.297089"	"SIRPB2"	"signal regulatory protein beta 2"
"7929032"	"0.488943"	"4.49e-02"	"2.083976"	"-3.90569"	"0.2739405"	"FAS"	"Fas cell surface death receptor"
"7896283"	"0.489536"	"4.50e-02"	"-2.082988"	"-3.90738"	"-0.6602858"	""	""
"8010426"	"0.489536"	"4.50e-02"	"2.082875"	"-3.90758"	"0.2685694"	"RNF213"	"ring finger protein 213"
"8152250"	"0.489536"	"4.50e-02"	"2.082835"	"-3.90765"	"0.1115662"	""	""
"8174361"	"0.489536"	"4.50e-02"	"-2.082806"	"-3.9077"	"-0.4917107"	"TSC22D3"	"TSC22 domain family member 3"
"7941364"	"0.489747"	"4.50e-02"	"2.082455"	"-3.9083"	"0.2145866"	"PCNX3"	"pecanex homolog 3 (Drosophila)"
"7971444"	"0.489765"	"4.50e-02"	"-2.082286"	"-3.90859"	"-0.1646207"	"CPB2"	"carboxypeptidase B2"
"8143433"	"0.489993"	"4.51e-02"	"-2.08174"	"-3.90952"	"-0.1998091"	"MRPS33"	"mitochondrial ribosomal protein S33"
"7996772"	"0.489993"	"4.51e-02"	"2.081734"	"-3.90953"	"0.3513951"	"SLC7A6OS///SLC7A6"	"solute carrier family 7 member 6 opposite strand///solute carrier family 7 member 6"
"8141371"	"0.489993"	"4.51e-02"	"2.081615"	"-3.90974"	"0.2495841"	"GJC3"	"gap junction protein gamma 3"
"7896705"	"0.490261"	"4.51e-02"	"2.08121"	"-3.91043"	"0.33718"	""	""
"8144460"	"0.490365"	"4.52e-02"	"2.080876"	"-3.911"	"0.1317304"	"SPAG11A///SPAG11B"	"sperm associated antigen 11A///sperm associated antigen 11B"
"7921360"	"0.490365"	"4.52e-02"	"2.080617"	"-3.91145"	"0.2154608"	"OR6Y1"	"olfactory receptor family 6 subfamily Y member 1"
"8065444"	"0.490365"	"4.52e-02"	"2.080521"	"-3.91161"	"0.2730545"	"ACSS1"	"acyl-CoA synthetase short-chain family member 1"
"8126486"	"0.490365"	"4.52e-02"	"2.080283"	"-3.91202"	"0.1571389"	"CUL7"	"cullin 7"
"7892728"	"0.490365"	"4.52e-02"	"-2.080181"	"-3.91219"	"-0.456035"	""	""
"8082465"	"0.490365"	"4.52e-02"	"-2.080166"	"-3.91222"	"-0.1389217"	"EFCC1"	"EF-hand and coiled-coil domain containing 1"
"8038925"	"0.490365"	"4.53e-02"	"-2.079974"	"-3.91255"	"-0.240805"	"ZNF615"	"zinc finger protein 615"
"8132062"	"0.490365"	"4.53e-02"	"-2.079859"	"-3.91274"	"-0.203227"	"ZNRF2"	"zinc and ring finger 2, E3 ubiquitin protein ligase"
"8094776"	"0.490365"	"4.53e-02"	"2.07975"	"-3.91293"	"0.294227"	""	""
"8074716"	"0.491645"	"4.54e-02"	"2.078389"	"-3.91526"	"0.3889112"	"GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1"	"gamma-glutamyltransferase 2///gamma-glutamyltransferase 8 pseudogene///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 3 pseudogene///gamma-glutamyltransferase 1"
"8024900"	"0.491866"	"4.55e-02"	"2.078028"	"-3.91588"	"0.50512"	"UHRF1"	"ubiquitin like with PHD and ring finger domains 1"
"7903803"	"0.492229"	"4.55e-02"	"2.077165"	"-3.91735"	"0.1843151"	"AHCYL1"	"adenosylhomocysteinase like 1"
"8155169"	"0.492229"	"4.55e-02"	"2.077111"	"-3.91744"	"0.2381945"	"RECK"	"reversion inducing cysteine rich protein with kazal motifs"
"7935188"	"0.492229"	"4.56e-02"	"-2.077003"	"-3.91763"	"-0.1828616"	"SORBS1"	"sorbin and SH3 domain containing 1"
"8123678"	"0.492229"	"4.56e-02"	"-2.076871"	"-3.91786"	"-0.2198713"	"PXDC1"	"PX domain containing 1"
"7993341"	"0.492229"	"4.56e-02"	"-2.076627"	"-3.91827"	"-0.1505778"	"BFAR"	"bifunctional apoptosis regulator"
"8003204"	"0.492229"	"4.56e-02"	"2.076249"	"-3.91892"	"0.6251442"	"GINS2"	"GINS complex subunit 2"
"8020209"	"0.492229"	"4.56e-02"	"2.076181"	"-3.91904"	"0.1493024"	""	""
"8107092"	"0.492229"	"4.57e-02"	"2.075799"	"-3.91969"	"0.1020004"	""	""
"7893916"	"0.492229"	"4.57e-02"	"-2.075778"	"-3.91972"	"-0.5333696"	""	""
"7907535"	"0.492229"	"4.57e-02"	"2.075765"	"-3.91975"	"0.1877173"	""	""
