"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7931081"	"0.08348"	"1.55e-03"	"3.3819993"	"-1.14601"	"0.30894334"	"PLEKHA1"	"pleckstrin homology domain containing A1"
"8013094"	"0.08348"	"1.55e-03"	"3.3817835"	"-1.14655"	"0.28765358"	"COPS3"	"COP9 signalosome subunit 3"
"8062944"	"0.08348"	"1.56e-03"	"3.3813576"	"-1.14761"	"0.21978945"	"SEMG2"	"semenogelin II"
"8086451"	"0.08348"	"1.56e-03"	"3.3810382"	"-1.1484"	"0.3024928"	"HIGD1A"	"HIG1 hypoxia inducible domain family member 1A"
"7989708"	"0.08355"	"1.56e-03"	"3.380179"	"-1.15054"	"0.25260819"	"MTFMT"	"mitochondrial methionyl-tRNA formyltransferase"
"8159541"	"0.0839"	"1.57e-03"	"-3.3779327"	"-1.15613"	"-0.2869764"	"C9orf142"	"chromosome 9 open reading frame 142"
"8022380"	"0.0839"	"1.58e-03"	"3.3766696"	"-1.15928"	"0.25425727"	"CEP76"	"centrosomal protein 76"
"8179364"	"0.0839"	"1.58e-03"	"-3.3764216"	"-1.15989"	"-0.21886165"	"SKIV2L"	"Ski2 like RNA helicase"
"7931346"	"0.0839"	"1.58e-03"	"-3.3759486"	"-1.16107"	"-0.52650132"	""	""
"8118302"	"0.0839"	"1.58e-03"	"-3.3749708"	"-1.1635"	"-0.24098597"	"MSH5-SAPCD1///SAPCD1"	"MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1"
"8076417"	"0.0839"	"1.58e-03"	"3.3749539"	"-1.16354"	"0.26734512"	"NDUFA6"	"NADH:ubiquinone oxidoreductase subunit A6"
"8105353"	"0.0839"	"1.58e-03"	"3.3748062"	"-1.16391"	"0.27330472"	"SKIV2L2///PLPP1"	"Ski2 like RNA helicase 2///phospholipid phosphatase 1"
"8097066"	"0.08418"	"1.59e-03"	"3.3731009"	"-1.16815"	"0.338755"	"METTL14"	"methyltransferase like 14"
"8112020"	"0.08472"	"1.61e-03"	"3.370304"	"-1.17511"	"0.34352112"	"MOCS2"	"molybdenum cofactor synthesis 2"
"8083854"	"0.08505"	"1.62e-03"	"3.3675775"	"-1.18188"	"0.28538645"	"PRKCI"	"protein kinase C iota"
"8036881"	"0.08505"	"1.62e-03"	"-3.3674794"	"-1.18212"	"-0.33141177"	""	""
"8045514"	"0.08505"	"1.62e-03"	"3.3672683"	"-1.18265"	"0.28539209"	"SPOPL"	"speckle type BTB/POZ protein like"
"7924636"	"0.08507"	"1.63e-03"	"-3.3656719"	"-1.18661"	"-0.3358806"	"TMEM63A"	"transmembrane protein 63A"
"8017867"	"0.08507"	"1.63e-03"	"-3.3654122"	"-1.18726"	"-0.26262465"	"FAM20A"	"family with sequence similarity 20 member A"
"7939087"	"0.08507"	"1.63e-03"	"3.3652328"	"-1.18771"	"0.28621463"	"ARL14EP"	"ADP ribosylation factor like GTPase 14 effector protein"
"8035737"	"0.08507"	"1.63e-03"	"-3.3650037"	"-1.18827"	"-0.2563767"	"ATP13A1"	"ATPase 13A1"
"7969703"	"0.08543"	"1.64e-03"	"3.3629931"	"-1.19327"	"0.23565322"	"IPO5"	"importin 5"
"7895806"	"0.08545"	"1.64e-03"	"3.3623583"	"-1.19484"	"0.49911099"	""	""
"7927669"	"0.08574"	"1.65e-03"	"3.3601504"	"-1.20032"	"0.32332582"	"TFAM"	"transcription factor A, mitochondrial"
"8085954"	"0.08574"	"1.65e-03"	"3.3597479"	"-1.20132"	"0.3103926"	"CMC1///AZI2"	"C-X9-C motif containing 1///5-azacytidine induced 2"
"7927389"	"0.08574"	"1.66e-03"	"3.3590839"	"-1.20297"	"0.26688367"	"MAPK8"	"mitogen-activated protein kinase 8"
"7957186"	"0.08574"	"1.66e-03"	"3.3585831"	"-1.20421"	"0.3141667"	"TBC1D15"	"TBC1 domain family member 15"
"8100428"	"0.08574"	"1.66e-03"	"3.3582223"	"-1.2051"	"0.46196424"	"CLOCK"	"clock circadian regulator"
"7954407"	"0.08574"	"1.66e-03"	"3.357624"	"-1.20659"	"0.35026757"	"CMAS"	"cytidine monophosphate N-acetylneuraminic acid synthetase"
"8056909"	"0.08574"	"1.67e-03"	"3.3573365"	"-1.2073"	"0.21781464"	"ATF2"	"activating transcription factor 2"
"8178080"	"0.08591"	"1.67e-03"	"-3.3560615"	"-1.21046"	"-0.27740125"	"MSH5-SAPCD1///SAPCD1"	"MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1"
"8164696"	"0.08591"	"1.67e-03"	"-3.3555818"	"-1.21165"	"-0.49880513"	""	""
"8114193"	"0.086"	"1.68e-03"	"3.3545992"	"-1.21409"	"0.31450194"	"SAR1B"	"secretion associated Ras related GTPase 1B"
"8120151"	"0.086"	"1.68e-03"	"-3.3541281"	"-1.21526"	"-0.24850509"	"OPN5"	"opsin 5"
"8085788"	"0.08615"	"1.69e-03"	"3.3525349"	"-1.21921"	"0.35663023"	"NKIRAS1"	"NFKB inhibitor interacting Ras like 1"
"8087433"	"0.08615"	"1.69e-03"	"-3.3524177"	"-1.2195"	"-0.36805349"	"NICN1///AMT"	"nicolin 1///aminomethyltransferase"
"7906574"	"0.08633"	"1.70e-03"	"3.3511534"	"-1.22263"	"0.45206587"	"SUMO1P3"	"SUMO1 pseudogene 3"
"8046502"	"0.08633"	"1.70e-03"	"3.3506204"	"-1.22395"	"0.31594638"	"SCRN3"	"secernin 3"
"7898627"	"0.087"	"1.71e-03"	"-3.3472507"	"-1.2323"	"-0.25751451"	"VWA5B1"	"von Willebrand factor A domain containing 5B1"
"8135497"	"0.087"	"1.72e-03"	"3.3468571"	"-1.23327"	"0.34568859"	"ZNF277"	"zinc finger protein 277"
"7983321"	"0.08704"	"1.72e-03"	"3.3461714"	"-1.23497"	"0.19897512"	"CASC4"	"cancer susceptibility candidate 4"
"7998843"	"0.08705"	"1.73e-03"	"-3.3449732"	"-1.23793"	"-0.27231715"	"PRSS27"	"protease, serine 27"
"8112312"	"0.08705"	"1.73e-03"	"3.3443043"	"-1.23959"	"0.31399172"	"DIMT1"	"DIM1 dimethyladenosine transferase 1 homolog"
"8069208"	"0.08705"	"1.73e-03"	"-3.3442517"	"-1.23972"	"-0.349974"	"COL18A1"	"collagen type XVIII alpha 1 chain"
"8002289"	"0.08705"	"1.73e-03"	"3.3439997"	"-1.24034"	"0.20935121"	"TERF2"	"telomeric repeat binding factor 2"
"8043310"	"0.08705"	"1.73e-03"	"3.3434693"	"-1.24166"	"0.21252399"	"RMND5A"	"required for meiotic nuclear division 5 homolog A"
"7896106"	"0.08725"	"1.75e-03"	"3.3410281"	"-1.2477"	"0.40961992"	""	""
"7981919"	"0.08725"	"1.75e-03"	"3.3407499"	"-1.24838"	"0.22832755"	"PWARSN///SNORD107///SNURF///SNRPN"	"Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N"
"7978542"	"0.08725"	"1.75e-03"	"3.3407098"	"-1.24848"	"0.35892609"	"KIAA1143"	"KIAA1143"
"8090840"	"0.08725"	"1.75e-03"	"3.3405393"	"-1.24891"	"0.21678077"	"RYK"	"receptor-like tyrosine kinase"
"8103222"	"0.08743"	"1.76e-03"	"3.3389952"	"-1.25272"	"0.22674324"	""	""
"8131949"	"0.08743"	"1.76e-03"	"3.3384088"	"-1.25417"	"0.23671776"	"CBX3"	"chromobox 3"
"7971550"	"0.08743"	"1.76e-03"	"3.3380788"	"-1.25499"	"0.31056693"	"MED4"	"mediator complex subunit 4"
"7936307"	"0.08743"	"1.76e-03"	"3.3377188"	"-1.25588"	"0.30616256"	"SMNDC1"	"survival motor neuron domain containing 1"
"7989347"	"0.08747"	"1.77e-03"	"3.3366157"	"-1.25861"	"0.32716418"	"ICE2"	"interactor of little elongation complex ELL subunit 2"
"8108977"	"0.08747"	"1.77e-03"	"-3.33649"	"-1.25892"	"-0.54853942"	""	""
"8098177"	"0.0875"	"1.78e-03"	"3.3347414"	"-1.26324"	"0.29526096"	"KLHL2"	"kelch like family member 2"
"8088979"	"0.0875"	"1.78e-03"	"3.3344327"	"-1.264"	"0.36500536"	"VGLL3"	"vestigial like family member 3"
"8046685"	"0.0875"	"1.78e-03"	"3.3338876"	"-1.26535"	"0.18516348"	"UBE2E4P///UBE2E3"	"ubiquitin conjugating enzyme E2 E4 pseudogene///ubiquitin conjugating enzyme E2 E3"
"8098822"	"0.0875"	"1.78e-03"	"-3.3336172"	"-1.26602"	"-0.29593332"	"DGKQ"	"diacylglycerol kinase theta"
"7993546"	"0.0875"	"1.78e-03"	"-3.333324"	"-1.26674"	"-0.31283326"	"PKD1P6-NPIPP1///PKD1P1///PKD1P2///NPIPA1"	"PKD1P6-NPIPP1 readthrough///polycystin 1, transient receptor potential channel interacting pseudogene 1///polycystin 1, transient receptor potential channel interacting pseudogene 2///nuclear pore complex interacting protein family member A1"
"7896458"	"0.0875"	"1.79e-03"	"-3.3327959"	"-1.26805"	"-0.28234357"	""	""
"8135275"	"0.0875"	"1.79e-03"	"3.3314874"	"-1.27128"	"0.60360137"	""	""
"7972044"	"0.0875"	"1.79e-03"	"3.3313141"	"-1.27171"	"0.25945651"	"COMMD6"	"COMM domain containing 6"
"8022441"	"0.0875"	"1.79e-03"	"3.3312"	"-1.27199"	"0.361276"	"ROCK1"	"Rho associated coiled-coil containing protein kinase 1"
"8079383"	"0.0875"	"1.79e-03"	"-3.3311877"	"-1.27202"	"-0.19577246"	"CCR3"	"C-C motif chemokine receptor 3"
"8072113"	"0.0875"	"1.80e-03"	"3.3306814"	"-1.27327"	"0.24906329"	"SRRD"	"SRR1 domain containing"
"8014574"	"0.08763"	"1.80e-03"	"3.3292522"	"-1.2768"	"0.30334405"	"DDX52"	"DEAD-box helicase 52"
"7893023"	"0.08763"	"1.81e-03"	"3.3283379"	"-1.27905"	"0.431174"	""	""
"8106271"	"0.08763"	"1.81e-03"	"3.3278538"	"-1.28025"	"0.39873782"	"NSA2"	"NSA2, ribosome biogenesis homolog"
"8162533"	"0.08763"	"1.81e-03"	"3.3278175"	"-1.28034"	"0.31234577"	"PTCH1"	"patched 1"
"7962212"	"0.08763"	"1.81e-03"	"3.3275606"	"-1.28097"	"0.22897668"	"PKP2"	"plakophilin 2"
"7999769"	"0.08763"	"1.82e-03"	"-3.3265699"	"-1.28342"	"-0.3208998"	"PKD1P6-NPIPP1///PKD1P1///PKD1P2///NPIPA1"	"PKD1P6-NPIPP1 readthrough///polycystin 1, transient receptor potential channel interacting pseudogene 1///polycystin 1, transient receptor potential channel interacting pseudogene 2///nuclear pore complex interacting protein family member A1"
"8033996"	"0.08763"	"1.82e-03"	"-3.3262917"	"-1.2841"	"-0.24670972"	"TYK2"	"tyrosine kinase 2"
"7935320"	"0.08763"	"1.82e-03"	"3.3260462"	"-1.28471"	"0.2824451"	"TM9SF3"	"transmembrane 9 superfamily member 3"
"8106532"	"0.08773"	"1.83e-03"	"-3.3251544"	"-1.28691"	"-0.53316581"	""	""
"7995926"	"0.08852"	"1.85e-03"	"-3.3200282"	"-1.29955"	"-0.37120853"	"NLRC5"	"NLR family CARD domain containing 5"
"8169965"	"0.08852"	"1.86e-03"	"-3.3193474"	"-1.30123"	"-0.19111471"	""	""
"7977058"	"0.08852"	"1.86e-03"	"3.3191925"	"-1.30161"	"0.27751058"	"EIF5"	"eukaryotic translation initiation factor 5"
"7894919"	"0.08852"	"1.86e-03"	"3.3182376"	"-1.30397"	"0.44843"	""	""
"8077103"	"0.08852"	"1.86e-03"	"-3.3178088"	"-1.30502"	"-0.4057963"	"ODF3B///SCO2///TYMP"	"outer dense fiber of sperm tails 3B///SCO2 cytochrome c oxidase assembly protein///thymidine phosphorylase"
"7903541"	"0.08852"	"1.87e-03"	"3.3173787"	"-1.30608"	"0.31049542"	"STXBP3"	"syntaxin binding protein 3"
"7969179"	"0.08852"	"1.87e-03"	"3.3173407"	"-1.30618"	"0.32817762"	"RNASEH2B"	"ribonuclease H2 subunit B"
"7992271"	"0.08852"	"1.87e-03"	"-3.3168821"	"-1.30731"	"-0.32827014"	"TELO2"	"telomere maintenance 2"
"8093993"	"0.08852"	"1.87e-03"	"3.3159584"	"-1.30958"	"0.29799829"	"TADA2B"	"transcriptional adaptor 2B"
"8006762"	"0.08852"	"1.88e-03"	"3.3155409"	"-1.31061"	"0.23924661"	"MRPL45"	"mitochondrial ribosomal protein L45"
"8017964"	"0.08852"	"1.88e-03"	"3.3155338"	"-1.31063"	"0.29618107"	"ABCA6"	"ATP binding cassette subfamily A member 6"
"7925043"	"0.08852"	"1.88e-03"	"3.3153649"	"-1.31104"	"0.29963962"	"EXOC8///SPRTN"	"exocyst complex component 8///SprT-like N-terminal domain"
"8096538"	"0.08852"	"1.88e-03"	"3.3151613"	"-1.31154"	"0.30148435"	"RAP1GDS1"	"Rap1 GTPase-GDP dissociation stimulator 1"
"8039961"	"0.08852"	"1.88e-03"	"3.3149528"	"-1.31206"	"0.21235031"	"ACP1"	"acid phosphatase 1, soluble"
"8081256"	"0.08913"	"1.90e-03"	"3.3113769"	"-1.32086"	"0.3260868"	"TBC1D23"	"TBC1 domain family member 23"
"8075005"	"0.08913"	"1.90e-03"	"-3.3111594"	"-1.3214"	"-0.34977854"	"ADORA2A-AS1"	"ADORA2A antisense RNA 1"
"8169352"	"0.08913"	"1.90e-03"	"3.3110217"	"-1.32174"	"0.29124503"	"NXT2"	"nuclear transport factor 2 like export factor 2"
"8084016"	"0.08949"	"1.91e-03"	"3.3084912"	"-1.32796"	"0.34327814"	"PIK3CA"	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"7968297"	"0.08949"	"1.92e-03"	"3.3079278"	"-1.32935"	"0.21385543"	"POMP"	"proteasome maturation protein"
"7902345"	"0.08949"	"1.92e-03"	"3.3074359"	"-1.33056"	"0.21999348"	"TYW3"	"tRNA-yW synthesizing protein 3 homolog"
"7955063"	"0.08949"	"1.92e-03"	"3.3071887"	"-1.33117"	"0.30106773"	"TMEM106C"	"transmembrane protein 106C"
"8147691"	"0.08949"	"1.92e-03"	"-3.3071519"	"-1.33126"	"-0.22204513"	""	""
"8141898"	"0.08961"	"1.93e-03"	"3.30617"	"-1.33367"	"0.28178392"	"DNAJC2"	"DnaJ heat shock protein family (Hsp40) member C2"
"8122099"	"0.08967"	"1.93e-03"	"3.3054498"	"-1.33545"	"0.30006725"	"ENPP1"	"ectonucleotide pyrophosphatase/phosphodiesterase 1"
"8150988"	"0.08997"	"1.94e-03"	"3.3036937"	"-1.33976"	"0.26045108"	"ASPH"	"aspartate beta-hydroxylase"
"7927202"	"0.08997"	"1.94e-03"	"3.3032513"	"-1.34085"	"0.25357396"	"C10orf25///ZNF22"	"chromosome 10 open reading frame 25///zinc finger protein 22"
"8022914"	"0.08997"	"1.95e-03"	"3.3022657"	"-1.34327"	"0.2235486"	"RPRD1A"	"regulation of nuclear pre-mRNA domain containing 1A"
"8004506"	"0.08997"	"1.95e-03"	"-3.301122"	"-1.34608"	"-0.6210789"	"SNORA48"	"small nucleolar RNA, H/ACA box 48"
"7988077"	"0.08997"	"1.95e-03"	"3.3011159"	"-1.3461"	"0.23131784"	"LCMT2"	"leucine carboxyl methyltransferase 2"
"8020226"	"0.08997"	"1.96e-03"	"-3.3007721"	"-1.34694"	"-0.23669889"	"PRELID3A"	"PRELI domain containing 3A"
"7955361"	"0.08997"	"1.96e-03"	"3.2997567"	"-1.34944"	"0.25938874"	"LARP4"	"La ribonucleoprotein domain family member 4"
"8070912"	"0.08997"	"1.96e-03"	"-3.2996394"	"-1.34973"	"-0.41557574"	"SLC19A1"	"solute carrier family 19 member 1"
"8027414"	"0.08997"	"1.97e-03"	"-3.2985319"	"-1.35245"	"-0.33057242"	""	""
"8083000"	"0.08997"	"1.97e-03"	"3.2982513"	"-1.35314"	"0.32988139"	"FAIM"	"Fas apoptotic inhibitory molecule"
"8007123"	"0.08997"	"1.97e-03"	"-3.2979445"	"-1.35389"	"-0.33778661"	"KRTAP9-4///KRTAP9-8///KRTAP9-3///KRTAP9-2///KRTAP9-9"	"keratin associated protein 9-4///keratin associated protein 9-8///keratin associated protein 9-3///keratin associated protein 9-2///keratin associated protein 9-9"
"8076272"	"0.08997"	"1.97e-03"	"3.2976898"	"-1.35451"	"0.23678059"	"ST13P4///ST13P5///ST13"	"suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4///suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5///suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)"
"8048980"	"0.08997"	"1.97e-03"	"3.2976056"	"-1.35472"	"0.23574272"	"CAB39"	"calcium binding protein 39"
"8101925"	"0.08997"	"1.98e-03"	"3.2973345"	"-1.35539"	"0.33857789"	"LAMTOR3"	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
"7901376"	"0.08997"	"1.98e-03"	"3.2969486"	"-1.35634"	"0.21117349"	"RNF11"	"ring finger protein 11"
"7971922"	"0.09001"	"1.98e-03"	"3.2958631"	"-1.359"	"0.38393851"	"PCDH9"	"protocadherin 9"
"8140579"	"0.09001"	"1.99e-03"	"3.2956256"	"-1.35958"	"0.40240688"	"CACNA2D1"	"calcium voltage-gated channel auxiliary subunit alpha2delta 1"
"8078916"	"0.09001"	"1.99e-03"	"-3.2953302"	"-1.36031"	"-0.64187604"	"SNORA6"	"small nucleolar RNA, H/ACA box 6"
"8101013"	"0.09044"	"2.00e-03"	"3.2929052"	"-1.36626"	"0.35589447"	"RCHY1"	"ring finger and CHY zinc finger domain containing 1"
"8095262"	"0.09044"	"2.00e-03"	"3.2922983"	"-1.36775"	"0.27179668"	"REST"	"RE1 silencing transcription factor"
"8142019"	"0.09044"	"2.00e-03"	"3.2922242"	"-1.36793"	"0.24005154"	"ORC5"	"origin recognition complex subunit 5"
"8083166"	"0.09052"	"2.01e-03"	"3.2914284"	"-1.36988"	"0.34303734"	"TRPC1"	"transient receptor potential cation channel subfamily C member 1"
"8017810"	"0.09053"	"2.01e-03"	"3.2909015"	"-1.37118"	"0.25009328"	"PSMD12"	"proteasome 26S subunit, non-ATPase 12"
"7943349"	"0.09064"	"2.02e-03"	"3.2900211"	"-1.37334"	"0.40579599"	"ARHGAP42"	"Rho GTPase activating protein 42"
"8102743"	"0.09089"	"2.03e-03"	"3.2881704"	"-1.37787"	"0.4053708"	""	""
"8167360"	"0.09089"	"2.03e-03"	"-3.2880627"	"-1.37814"	"-0.24110738"	"GATA1"	"GATA binding protein 1"
"7961983"	"0.09101"	"2.03e-03"	"3.2869926"	"-1.38076"	"0.28329718"	"TM7SF3"	"transmembrane 7 superfamily member 3"
"7892693"	"0.09101"	"2.04e-03"	"-3.286672"	"-1.38155"	"-0.52446695"	""	""
"7970546"	"0.09138"	"2.05e-03"	"3.2847366"	"-1.38629"	"0.28426286"	"MICU2"	"mitochondrial calcium uptake 2"
"8010787"	"0.09165"	"2.06e-03"	"-3.2832213"	"-1.39"	"-0.29669503"	"HEXDC///C17orf62"	"hexosaminidase D///chromosome 17 open reading frame 62"
"7972748"	"0.09192"	"2.07e-03"	"-3.2816921"	"-1.39375"	"-0.42826556"	""	""
"7917088"	"0.09216"	"2.07e-03"	"3.280304"	"-1.39715"	"0.34333001"	"PIGK"	"phosphatidylinositol glycan anchor biosynthesis class K"
"7950753"	"0.0923"	"2.08e-03"	"3.2791051"	"-1.40008"	"0.26170178"	"CCDC90B"	"coiled-coil domain containing 90B"
"8105104"	"0.0923"	"2.08e-03"	"3.2788428"	"-1.40073"	"0.33621372"	"C5orf51"	"chromosome 5 open reading frame 51"
"8077116"	"0.09289"	"2.11e-03"	"-3.2742021"	"-1.41208"	"-0.4163644"	"ODF3B"	"outer dense fiber of sperm tails 3B"
"8077770"	"0.09289"	"2.11e-03"	"3.2738506"	"-1.41294"	"0.19703132"	"BRK1"	"BRICK1, SCAR/WAVE actin nucleating complex subunit"
"7932885"	"0.09289"	"2.11e-03"	"3.2732993"	"-1.41429"	"0.32223321"	"ARHGAP12"	"Rho GTPase activating protein 12"
"7945657"	"0.09289"	"2.12e-03"	"-3.2725501"	"-1.41612"	"-0.26980279"	"KRTAP5-4"	"keratin associated protein 5-4"
"8116445"	"0.09289"	"2.12e-03"	"-3.2722547"	"-1.41684"	"-0.30221551"	"FLT4"	"fms related tyrosine kinase 4"
"7893829"	"0.09289"	"2.12e-03"	"-3.271974"	"-1.41753"	"-0.41846247"	""	""
"7945660"	"0.09289"	"2.12e-03"	"-3.271835"	"-1.41787"	"-0.58785208"	"FAM99A"	"family with sequence similarity 99 member A (non-protein coding)"
"8105681"	"0.09289"	"2.12e-03"	"3.2717454"	"-1.41809"	"0.34281238"	"ERBIN"	"erbb2 interacting protein"
"7896093"	"0.09289"	"2.13e-03"	"-3.2711161"	"-1.41963"	"-0.66086777"	""	""
"7989768"	"0.09289"	"2.13e-03"	"-3.2701014"	"-1.42211"	"-0.49985664"	""	""
"8104944"	"0.09289"	"2.14e-03"	"3.2698052"	"-1.42283"	"0.23864638"	"NIPBL"	"NIPBL, cohesin loading factor"
"8136811"	"0.09289"	"2.14e-03"	"-3.2696979"	"-1.42309"	"-0.26144556"	"EPHB6"	"EPH receptor B6"
"7936567"	"0.09289"	"2.14e-03"	"3.2694083"	"-1.4238"	"0.25015628"	"RAB11FIP2"	"RAB11 family interacting protein 2"
"8044649"	"0.09289"	"2.14e-03"	"-3.2692348"	"-1.42423"	"-0.28838776"	"LOC100288778///WASH1///LOC100134445///WASH7P///WASH5P///WASH2P///WASH3P"	"WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///uncharacterized LOC100134445///WAS protein family homolog 7 pseudogene///WAS protein family homolog 5 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene"
"7992032"	"0.09289"	"2.14e-03"	"-3.2690702"	"-1.42463"	"-0.27688696"	"GS52///FBXL16"	"uncharacterized LOC100287301///F-box and leucine rich repeat protein 16"
"8054465"	"0.09289"	"2.14e-03"	"-3.2687434"	"-1.42543"	"-0.25122094"	""	""
"8121144"	"0.09289"	"2.14e-03"	"3.2682936"	"-1.42653"	"0.45903621"	"MANEA"	"mannosidase endo-alpha"
"8026339"	"0.09289"	"2.15e-03"	"3.2681572"	"-1.42686"	"0.39531167"	"SNRPG"	"small nuclear ribonucleoprotein polypeptide G"
"7895544"	"0.09312"	"2.15e-03"	"3.2668394"	"-1.43008"	"0.39357889"	""	""
"8147172"	"0.09313"	"2.16e-03"	"3.2656902"	"-1.43289"	"0.27840013"	"CPNE3"	"copine 3"
"8020898"	"0.09313"	"2.16e-03"	"3.2651528"	"-1.4342"	"0.3339781"	"ZNF271P"	"zinc finger protein 271, pseudogene"
"8071920"	"0.09313"	"2.16e-03"	"3.2650837"	"-1.43437"	"0.22290327"	"GUCD1///SNRPD3"	"guanylyl cyclase domain containing 1///small nuclear ribonucleoprotein D3 polypeptide"
"8118367"	"0.09313"	"2.17e-03"	"-3.264116"	"-1.43673"	"-0.21063758"	"SKIV2L"	"Ski2 like RNA helicase"
"8178136"	"0.09313"	"2.17e-03"	"-3.264116"	"-1.43673"	"-0.21063758"	"SKIV2L"	"Ski2 like RNA helicase"
"8023920"	"0.09313"	"2.17e-03"	"3.2635286"	"-1.43816"	"0.26727517"	"TXNL4A"	"thioredoxin like 4A"
"8126860"	"0.09313"	"2.17e-03"	"3.2634982"	"-1.43824"	"0.25369556"	"MUT"	"methylmalonyl-CoA mutase"
"8099897"	"0.09313"	"2.18e-03"	"3.2628891"	"-1.43973"	"0.40006146"	"UGDH"	"UDP-glucose 6-dehydrogenase"
"7935707"	"0.09313"	"2.18e-03"	"3.2619426"	"-1.44204"	"0.24943317"	"CHUK"	"conserved helix-loop-helix ubiquitous kinase"
"7903586"	"0.09313"	"2.19e-03"	"3.261648"	"-1.44276"	"0.23639549"	"TMEM167B"	"transmembrane protein 167B"
"8039905"	"0.09313"	"2.19e-03"	"3.261648"	"-1.44276"	"0.23639549"	"TMEM167B"	"transmembrane protein 167B"
"7965789"	"0.09313"	"2.19e-03"	"3.2608931"	"-1.4446"	"0.26349724"	"ARL1"	"ADP ribosylation factor like GTPase 1"
"7922870"	"0.09313"	"2.19e-03"	"3.2600407"	"-1.44668"	"0.33588298"	"TRMT1L"	"tRNA methyltransferase 1 like"
"8160981"	"0.09313"	"2.20e-03"	"-3.2596915"	"-1.44753"	"-0.2698193"	"FAM214B"	"family with sequence similarity 214 member B"
"7894084"	"0.09313"	"2.20e-03"	"3.2595543"	"-1.44786"	"0.48039778"	""	""
"7897263"	"0.09313"	"2.20e-03"	"-3.2593617"	"-1.44833"	"-0.40701433"	"RNF207"	"ring finger protein 207"
"8169920"	"0.09313"	"2.20e-03"	"3.2590486"	"-1.4491"	"0.25719191"	"RBMX2"	"RNA binding motif protein, X-linked 2"
"8032749"	"0.09368"	"2.22e-03"	"-3.2559416"	"-1.45668"	"-0.46429446"	"SNORD37"	"small nucleolar RNA, C/D box 37"
"7979516"	"0.09368"	"2.22e-03"	"3.2554979"	"-1.45776"	"0.25686155"	"TRMT5"	"tRNA methyltransferase 5"
"7961710"	"0.09368"	"2.22e-03"	"3.2553851"	"-1.45803"	"0.29967152"	"ABCC9"	"ATP binding cassette subfamily C member 9"
"8139281"	"0.09368"	"2.23e-03"	"-3.2549079"	"-1.4592"	"-0.234065"	"POLM"	"DNA polymerase mu"
"8053165"	"0.09368"	"2.23e-03"	"3.2547078"	"-1.45968"	"0.20128189"	"MRPL53"	"mitochondrial ribosomal protein L53"
"8139947"	"0.09377"	"2.23e-03"	"-3.2539087"	"-1.46163"	"-0.37012832"	"NSUN5P2///NSUN5P1///NSUN5"	"NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1///NOP2/Sun RNA methyltransferase family member 5"
"8116859"	"0.09377"	"2.24e-03"	"3.2534482"	"-1.46275"	"0.26413377"	"TMEM14C"	"transmembrane protein 14C"
"7894365"	"0.0938"	"2.24e-03"	"-3.252701"	"-1.46458"	"-0.3845152"	""	""
"7998820"	"0.0938"	"2.24e-03"	"-3.252433"	"-1.46523"	"-0.37970122"	"FLJ42627"	"uncharacterized LOC645644"
"8114326"	"0.09392"	"2.25e-03"	"3.2515383"	"-1.46741"	"0.32332928"	"FAM13B"	"family with sequence similarity 13 member B"
"7960117"	"0.09398"	"2.25e-03"	"3.2508591"	"-1.46906"	"0.20090767"	"PXMP2"	"peroxisomal membrane protein 2"
"8026875"	"0.09458"	"2.28e-03"	"-3.2470384"	"-1.47837"	"-0.90463468"	"SNORA68"	"small nucleolar RNA, H/ACA box 68"
"8152656"	"0.09458"	"2.28e-03"	"3.2469689"	"-1.47854"	"0.28267065"	"ZHX1-C8orf76///ZHX1"	"ZHX1-C8orf76 readthrough///zinc fingers and homeoboxes 1"
"8159415"	"0.09458"	"2.28e-03"	"-3.246843"	"-1.47884"	"-0.20547772"	"RABL6"	"RAB, member RAS oncogene family-like 6"
"8105545"	"0.09458"	"2.28e-03"	"3.2468348"	"-1.47886"	"0.36540633"	"IPO11"	"importin 11"
"8041197"	"0.09478"	"2.29e-03"	"3.2456403"	"-1.48177"	"0.19544489"	"YPEL5"	"yippee like 5"
"8086498"	"0.09494"	"2.29e-03"	"3.244532"	"-1.48447"	"0.29671196"	"KIAA1143"	"KIAA1143"
"7938625"	"0.09494"	"2.30e-03"	"-3.2439377"	"-1.48591"	"-1.50754872"	""	""
